record_type,perm_id,n_boot,seed,runtime_sec,converged,FP_between,slope_1985_1991,slope_1992_2001,slope_2002_2007,slope_2008_2015
metadata,NA,1000,42,414.01300000000003,NA,NA,NA,NA,NA,NA
permutation,194,NA,NA,NA,TRUE,-0.0010218155755300723,-0.0010218155755300723,0.0032077678819118754,-0.012580587956962992,-0.02335273484464136
permutation,195,NA,NA,NA,TRUE,-0.007348019470427296,-0.007348019470427296,0.005353561982797341,0.024861574700800592,0.011068946419891743
permutation,196,NA,NA,NA,TRUE,-0.017338461734630158,-0.017338461734630158,-0.00891585461084257,0.03148841687912718,0.02741999294101787
permutation,197,NA,NA,NA,TRUE,-7.81044806245459e-4,-7.81044806245459e-4,-0.0019602469249854677,-0.002518835845775944,0.013383101461685594
permutation,198,NA,NA,NA,TRUE,-0.011629456523470066,-0.011629456523470066,-0.028278727387655207,-0.030493396339195088,-0.019055543722021045
permutation,199,NA,NA,NA,TRUE,0.001298690990529776,0.001298690990529776,0.007473706224275024,0.026893754923647716,0.02835183181802738
permutation,200,NA,NA,NA,TRUE,0.01414622686308982,0.01414622686308982,0.011179549040436615,0.023599906547566753,0.006538579360728537
permutation,201,NA,NA,NA,TRUE,-0.010335610190997702,-0.010335610190997702,-0.022936817901759197,-0.016826780075372902,-0.023315313614923033
permutation,202,NA,NA,NA,TRUE,0.008136168971531927,0.008136168971531927,0.0045763006644712065,0.02942333723788682,0.016414249748418853
permutation,203,NA,NA,NA,TRUE,0.012976549133443573,0.012976549133443573,0.010382604083175616,-0.0023307670004724494,0.0062659490910935405
permutation,204,NA,NA,NA,TRUE,-0.0012422120768391942,-0.0012422120768391942,0.0378944089809418,0.02184792173807087,0.032156017395145835
permutation,205,NA,NA,NA,TRUE,-0.014648169454146499,-0.014648169454146499,-0.006159979610618755,7.691325227265622e-4,-0.007060671895702965
permutation,206,NA,NA,NA,TRUE,0.008094686617245606,0.008094686617245606,0.02564252884358017,0.01583181531923596,0.010562218722158961
permutation,207,NA,NA,NA,TRUE,-0.02740310329655099,-0.02740310329655099,-0.027428914598141438,-0.03695947726640551,-0.030359124385894585
permutation,208,NA,NA,NA,TRUE,0.0054645140054727275,0.0054645140054727275,0.03085127050542311,0.06378522831694784,0.04152812815271512
permutation,209,NA,NA,NA,TRUE,0.01875892989958203,0.01875892989958203,0.002079966824874907,0.008907837128452193,-0.006794845698260974
permutation,210,NA,NA,NA,TRUE,0.00819066260026955,0.00819066260026955,-0.0012227241340299552,0.005789456953609151,0.005312984618711861
permutation,211,NA,NA,NA,TRUE,0.009595426639195584,0.009595426639195584,0.009720973381132288,0.016814690537447663,0.003591084603224471
permutation,212,NA,NA,NA,TRUE,0.0412597561431499,0.0412597561431499,0.016319463892297624,-0.003820252818393051,0.005497894151056747
permutation,213,NA,NA,NA,TRUE,0.022799103948006647,0.022799103948006647,-8.218689229799389e-4,0.01220552109794909,0.011069607207947939
permutation,214,NA,NA,NA,TRUE,-0.023258235459588918,-0.023258235459588918,-0.03101520133881433,-0.029177559155532936,-0.025742880052339847
permutation,215,NA,NA,NA,TRUE,2.72797132651526e-4,2.72797132651526e-4,0.006353032508801697,0.0053625960499740204,0.0171816982296425
permutation,216,NA,NA,NA,TRUE,0.013060158695662941,0.013060158695662941,0.008801512782877748,-0.002622555795511501,-0.009155881165576916
permutation,217,NA,NA,NA,TRUE,0.0027912945447795736,0.0027912945447795736,-3.5089002250185755e-4,7.620282548029861e-4,0.00490748662003547
permutation,218,NA,NA,NA,TRUE,0.005207675150318993,0.005207675150318993,0.004055217491824472,0.0113667517647233,0.02675981225747147
permutation,219,NA,NA,NA,TRUE,0.021183441355405844,0.021183441355405844,-0.003921313903928494,0.0048280373458578635,5.413338082373396e-4
permutation,220,NA,NA,NA,TRUE,-0.0061364377841017104,-0.0061364377841017104,-0.008526207187856724,0.003411663933028771,-0.024792135729918632
permutation,221,NA,NA,NA,TRUE,0.003949279611820284,0.003949279611820284,0.018393272715805695,-0.024086093817323358,-0.005708686320650384
permutation,222,NA,NA,NA,TRUE,5.913909162640762e-4,5.913909162640762e-4,-0.016779523944612892,3.9334918265676605e-4,-0.01059460862100657
permutation,223,NA,NA,NA,TRUE,0.03143721828041669,0.03143721828041669,0.026408826218569385,0.01658301371258094,0.014498622224115208
permutation,224,NA,NA,NA,TRUE,-0.007294109055822271,-0.007294109055822271,-0.027050647887259683,-0.018237155688215476,-0.02254355425249943
permutation,225,NA,NA,NA,TRUE,-0.003992360810697846,-0.003992360810697846,0.008813086917720888,0.019114549492577883,0.030230975108610492
permutation,226,NA,NA,NA,TRUE,0.010477634373433336,0.010477634373433336,0.038581165591402386,0.002763413545723391,0.005061667536731576
permutation,227,NA,NA,NA,TRUE,-0.01622305979414573,-0.01622305979414573,2.6035858162828593e-4,0.03183155839184432,0.022856274050970123
permutation,228,NA,NA,NA,TRUE,-0.014888949559779586,-0.014888949559779586,-0.007445839862879884,0.007289899750885839,0.005113389821174527
permutation,229,NA,NA,NA,TRUE,-0.0027276683821426772,-0.0027276683821426772,0.00888627217702627,-0.025075669126717402,-0.032293281021986135
permutation,230,NA,NA,NA,TRUE,0.030881898323117756,0.030881898323117756,0.0200153989314891,0.042965313857958154,0.03396708364116826
permutation,231,NA,NA,NA,TRUE,-0.030178401437437136,-0.030178401437437136,-0.025444220205443867,0.01007886679406058,-0.006807044163477927
permutation,232,NA,NA,NA,TRUE,0.008386849012880905,0.008386849012880905,-0.00623702715521607,-0.012868025968578964,-0.013417856797106312
permutation,233,NA,NA,NA,TRUE,-0.009476994604403075,-0.009476994604403075,8.297756391936664e-4,-0.003792619074625494,0.005603687159671297
permutation,234,NA,NA,NA,TRUE,-0.02954225906498694,-0.02954225906498694,-0.027913214423859453,0.010225756917485396,0.00744346057157181
permutation,235,NA,NA,NA,TRUE,-0.04667181398884629,-0.04667181398884629,-0.03070169925581638,-0.030502976133792263,-0.015556249231333748
permutation,236,NA,NA,NA,TRUE,0.001102320701070089,0.001102320701070089,0.003350472249487303,0.010964190430689644,-0.0016083313114620746
permutation,237,NA,NA,NA,TRUE,-0.02116375861122062,-0.02116375861122062,-0.005285735513783776,-0.007662073747674211,-0.013405222226379722
permutation,238,NA,NA,NA,TRUE,-0.0020575763486995638,-0.0020575763486995638,0.015491255174829563,0.0394152277794498,0.03528197024569936
permutation,239,NA,NA,NA,TRUE,0.012010161345946149,0.012010161345946149,0.008731926410512847,-0.029509141609973238,-0.008229832598918449
permutation,240,NA,NA,NA,TRUE,0.0010220681816281675,0.0010220681816281675,-0.005135360763002758,-0.023867963121076908,-0.015880611073680568
permutation,241,NA,NA,NA,TRUE,0.011571007386627757,0.011571007386627757,0.004093568596722849,0.024133442221410582,0.006898383776270462
permutation,242,NA,NA,NA,TRUE,0.009930961641145363,0.009930961641145363,0.013460885197969123,-0.03941801070104231,-0.01101006145817717
permutation,243,NA,NA,NA,TRUE,0.012704876582519573,0.012704876582519573,0.027541161735048995,0.019062184703172894,0.01883603503072944
permutation,244,NA,NA,NA,TRUE,0.008876082710371488,0.008876082710371488,-0.004912951527654143,-0.016029172986342235,-0.004240916193452817
permutation,245,NA,NA,NA,TRUE,0.020573796517702976,0.020573796517702976,0.019341501429821516,-0.008024605301438548,0.002058510934778126
permutation,246,NA,NA,NA,TRUE,0.011853427322640506,0.011853427322640506,-7.992523405320005e-4,0.034745608488660824,0.026283613203797945
permutation,247,NA,NA,NA,TRUE,-0.008441479784628184,-0.008441479784628184,-0.0033645843598070595,-0.0040815149543090125,0.009328625647038784
permutation,248,NA,NA,NA,TRUE,0.01061021598871298,0.01061021598871298,0.001489043275830798,0.01093532633047679,0.01658920946714328
permutation,249,NA,NA,NA,TRUE,0.022473665589514736,0.022473665589514736,0.011707002386782881,0.004606106925790877,0.003435596952270529
permutation,250,NA,NA,NA,TRUE,0.0012759048796821076,0.0012759048796821076,-0.0015687244459203693,-0.0048348603044092945,-0.019524137955036363
permutation,251,NA,NA,NA,TRUE,0.00895717159541835,0.00895717159541835,-0.004754098826359757,-0.019011126762410496,-0.017947918982862812
permutation,252,NA,NA,NA,TRUE,-0.006251539373291374,-0.006251539373291374,-0.0019881296301063863,0.049088238175220275,0.010176769169251823
permutation,253,NA,NA,NA,TRUE,-0.0047591715172119855,-0.0047591715172119855,-2.1181954173422196e-4,-0.011845684549916104,-0.010856331960707576
permutation,254,NA,NA,NA,TRUE,-0.00338929799225585,-0.00338929799225585,-0.005225743649700727,-0.006409910041518157,-0.011614525285995806
permutation,255,NA,NA,NA,TRUE,-0.011677572063473609,-0.011677572063473609,-0.036772333160500215,-0.026744639866304723,-0.03370983828970374
permutation,256,NA,NA,NA,TRUE,-0.0036406904598206375,-0.0036406904598206375,0.01559412350895599,0.0160120400068989,0.01626324840069839
permutation,257,NA,NA,NA,TRUE,0.010892641934387005,0.010892641934387005,0.006789201613784548,0.00569052580377417,-0.005933708769647482
permutation,258,NA,NA,NA,TRUE,0.0065549252861478655,0.0065549252861478655,9.648775397917983e-4,-0.021861067965517702,-0.027228667115305714
permutation,259,NA,NA,NA,TRUE,-0.009213680494008626,-0.009213680494008626,-0.016697784798175398,-0.04635448835969694,-0.019736274656688556
permutation,260,NA,NA,NA,TRUE,0.020348787778303647,0.020348787778303647,0.014800241178637855,-0.005036158951742257,0.006476591748027394
permutation,261,NA,NA,NA,TRUE,-0.0025315873668317543,-0.0025315873668317543,6.195016377502768e-4,0.011608104990827539,0.032443918865587146
permutation,262,NA,NA,NA,TRUE,0.003163369599114466,0.003163369599114466,0.014752495788829556,0.024587128305374715,0.01152502800865767
permutation,263,NA,NA,NA,TRUE,0.019120463965602668,0.019120463965602668,-0.0034671225111771176,0.03518264324613278,0.020630728880357902
permutation,264,NA,NA,NA,TRUE,0.025403223367153997,0.025403223367153997,0.025158398848270206,0.023738685733060382,0.02513113124654998
permutation,265,NA,NA,NA,TRUE,-0.029121906724451883,-0.029121906724451883,-0.03336220446931768,0.012242448666970135,-0.006599936568730615
permutation,266,NA,NA,NA,TRUE,-0.01047483287103243,-0.01047483287103243,0.002771061204062798,0.0055733384354246795,0.005237217146226655
permutation,267,NA,NA,NA,TRUE,6.449114755078842e-4,6.449114755078842e-4,-0.011013794770222357,-0.04359928341077952,-0.021399734067761907
permutation,268,NA,NA,NA,TRUE,0.032694488416693916,0.032694488416693916,0.043535344996728634,0.03910975833070921,0.03913650795572931
permutation,269,NA,NA,NA,TRUE,0.002054679641944653,0.002054679641944653,0.01519123591467219,9.07707337270843e-4,-0.005182697091177049
permutation,270,NA,NA,NA,TRUE,-0.007914977095072924,-0.007914977095072924,-0.038925199232109846,0.0034744935435889676,0.009865362362299452
permutation,271,NA,NA,NA,TRUE,0.00540985289863729,0.00540985289863729,-0.017263378824205984,-0.02100909883105773,-0.015509096111887236
permutation,272,NA,NA,NA,TRUE,0.0317956092438127,0.0317956092438127,0.010543426714477729,-0.03003725457415444,-0.022982283799137852
permutation,273,NA,NA,NA,TRUE,0.00611580285908122,0.00611580285908122,-0.0045712600346153294,-0.012216036509967835,-0.0076249056500721024
permutation,274,NA,NA,NA,TRUE,-0.004684590616512731,-0.004684590616512731,0.014452761921694375,-0.007825071707695315,-0.008622121529749666
permutation,275,NA,NA,NA,TRUE,-0.02157315460937365,-0.02157315460937365,-0.004102638861837673,0.026387960528654168,0.016067228447648112
permutation,276,NA,NA,NA,TRUE,-0.008630518071322485,-0.008630518071322485,-0.002775353146219962,-0.031215101631387937,-0.023546577966024367
permutation,277,NA,NA,NA,TRUE,-0.023038468665840195,-0.023038468665840195,-2.1408470314464995e-4,-0.008104985994108265,0.011862725280464281
permutation,278,NA,NA,NA,TRUE,-0.01186977868374852,-0.01186977868374852,-0.007959850441153691,0.005863472249761373,-0.004675762109561306
permutation,279,NA,NA,NA,TRUE,-0.01448433022505091,-0.01448433022505091,-0.01807345263684278,-0.0123814210894628,-0.01138473822493732
permutation,280,NA,NA,NA,TRUE,-0.010189542230004121,-0.010189542230004121,-0.012486845663249313,-0.010986555761836488,0.008908437614035024
permutation,281,NA,NA,NA,TRUE,-0.029533743128514273,-0.029533743128514273,-0.015020482706545974,-0.00643721818658664,0.0025986870104512637
permutation,282,NA,NA,NA,TRUE,0.009487193285011953,0.009487193285011953,0.007864735800098015,0.00895271194667794,2.0596602939766846e-4
permutation,283,NA,NA,NA,TRUE,-0.016696942719819,-0.016696942719819,-0.0015026983902888223,0.022197814858447542,0.017563023557527004
permutation,284,NA,NA,NA,TRUE,0.026450444815592444,0.026450444815592444,0.00998298645793948,-0.04138711277072246,-0.020560487846160082
permutation,285,NA,NA,NA,TRUE,-1.884538148332472e-4,-1.884538148332472e-4,-0.008524850902856583,-0.0258877402204881,-0.01489560419920664
permutation,286,NA,NA,NA,TRUE,-0.031074532930649428,-0.031074532930649428,-0.03601132680765079,-0.018783239735276076,-0.020612500970443138
permutation,287,NA,NA,NA,TRUE,0.01447546749522323,0.01447546749522323,0.010572103755193688,0.019871407687873016,0.01605100773721014
permutation,288,NA,NA,NA,TRUE,0.01974368247920819,0.01974368247920819,0.003079119444691969,-0.03790373543523959,-0.0322207899389092
permutation,289,NA,NA,NA,TRUE,0.025032188201653198,0.025032188201653198,0.02183498331437769,0.0019959225088282337,-7.801376116913089e-4
permutation,290,NA,NA,NA,TRUE,-0.02105490699915275,-0.02105490699915275,-0.00758457660517339,0.024831100755601226,0.01369198411024167
permutation,291,NA,NA,NA,TRUE,-0.009537077141753409,-0.009537077141753409,-0.019163483216729844,-0.004568049696205697,-0.004580179105750412
permutation,292,NA,NA,NA,TRUE,0.028965904159529893,0.028965904159529893,0.018575041764179318,-0.007518238660032369,-0.010175410480966384
permutation,293,NA,NA,NA,TRUE,-0.017714084170343324,-0.017714084170343324,-0.01519499788863402,0.004148460117485993,0.008851929864553437
permutation,294,NA,NA,NA,TRUE,0.013463826929991759,0.013463826929991759,-0.010036304015736134,-0.0362788579367707,-0.03097676718928324
permutation,295,NA,NA,NA,TRUE,0.003717905828563496,0.003717905828563496,0.02418511869156655,0.007267636687252322,0.0035777822722237755
permutation,296,NA,NA,NA,TRUE,-0.008944143118042303,-0.008944143118042303,0.0027285746140083764,-0.001318350077771405,-0.00328842435006227
permutation,297,NA,NA,NA,TRUE,0.014408347541509216,0.014408347541509216,0.008158575668432526,-0.03126158746448146,-0.012475565921918707
permutation,298,NA,NA,NA,TRUE,-0.007988181860224857,-0.007988181860224857,0.013534089664501255,0.0534724201855577,0.029681629993398125
permutation,299,NA,NA,NA,TRUE,-0.007106479261888125,-0.007106479261888125,-0.014955256293677341,-0.0042192234357792055,-0.015437910010930186
permutation,300,NA,NA,NA,TRUE,-0.029331080759271922,-0.029331080759271922,-0.01716576313343676,-0.0016697373033767726,-0.009106962094964897
permutation,301,NA,NA,NA,TRUE,0.020818550175219788,0.020818550175219788,0.002033634018849338,0.006808210935593698,0.002812922932355761
permutation,302,NA,NA,NA,TRUE,0.013782671560825976,0.013782671560825976,0.014891950899173705,0.01215336624219012,-0.003921539017550803
permutation,303,NA,NA,NA,TRUE,-0.030293775299183666,-0.030293775299183666,-0.02016071048182435,0.01572487018329441,-0.003965251908613864
permutation,304,NA,NA,NA,TRUE,-0.021925835839583775,-0.021925835839583775,-0.0380536843736544,-0.03026392955753637,-0.02424611545444731
permutation,305,NA,NA,NA,TRUE,0.0068982471862053495,0.0068982471862053495,0.0022167245997651132,-0.0023073820516670927,-0.00678768847888718
permutation,306,NA,NA,NA,TRUE,0.012197995825920368,0.012197995825920368,0.02367048602575996,0.053503302888412575,0.035289640916361914
permutation,307,NA,NA,NA,TRUE,0.02633944035477819,0.02633944035477819,0.0284641559963007,0.02830762707082892,0.01974662934328136
permutation,308,NA,NA,NA,TRUE,-0.014119856569256161,-0.014119856569256161,-0.025281562684817876,0.0014127159317989402,-0.009847298504727597
permutation,309,NA,NA,NA,TRUE,0.01522884737977577,0.01522884737977577,7.624033628824516e-4,-0.028829747386218275,-0.013494361716671666
permutation,310,NA,NA,NA,TRUE,-0.02660894085921712,-0.02660894085921712,-0.02850122415751073,-0.006676934215278294,-0.00851679995618241
permutation,311,NA,NA,NA,TRUE,0.0026767797707886714,0.0026767797707886714,0.021003705681129345,0.035548645151601416,0.02856424800080399
permutation,312,NA,NA,NA,TRUE,0.024260296207808764,0.024260296207808764,0.04504319845975349,0.04251932781519073,0.03132927322394944
permutation,313,NA,NA,NA,TRUE,-0.013348886304129061,-0.013348886304129061,0.0020079208675877515,-0.0021247092495933536,0.008832688141446032
permutation,314,NA,NA,NA,TRUE,-0.019546580117535524,-0.019546580117535524,-0.003699875549153242,-0.0015060963199503181,8.992774678019677e-4
permutation,315,NA,NA,NA,TRUE,0.024603566052118494,0.024603566052118494,0.020883709527771913,-0.01607052875536642,-0.02506914431336908
permutation,316,NA,NA,NA,TRUE,0.016440562938912794,0.016440562938912794,0.01871840507082048,0.014258052314621789,0.026922032219723516
permutation,317,NA,NA,NA,TRUE,0.002142267865440424,0.002142267865440424,-0.0029738275050850338,-0.0056460585598661,-0.0015530258238103307
permutation,318,NA,NA,NA,TRUE,0.006864934737053289,0.006864934737053289,0.0038871642479048163,0.016319169879122897,0.01603471972686668
permutation,319,NA,NA,NA,TRUE,-0.016005641774322107,-0.016005641774322107,-0.016133967615112935,0.01296857334105006,-0.0014750221696318185
permutation,320,NA,NA,NA,TRUE,0.0015560120814644787,0.0015560120814644787,-0.008573342987451986,0.007951555102866794,0.007920699453520644
permutation,321,NA,NA,NA,TRUE,0.008542132384378833,0.008542132384378833,-0.011757433713103392,-0.039712974041403865,-0.021282587856238926
permutation,322,NA,NA,NA,TRUE,0.0028899240971342974,0.0028899240971342974,-0.002844756427799017,-0.0051367498474889604,-0.006314013056611535
permutation,323,NA,NA,NA,TRUE,-0.010456961799096588,-0.010456961799096588,0.001425267700635096,0.008759940913742926,-4.5924663156140383e-4
permutation,324,NA,NA,NA,TRUE,-0.0028087454365326313,-0.0028087454365326313,0.01632976383095223,0.001883238126800448,0.010130332236317013
permutation,325,NA,NA,NA,TRUE,-0.006278133843698845,-0.006278133843698845,0.027273358055015823,-0.0049437133518534186,0.012251109546230897
permutation,326,NA,NA,NA,TRUE,0.013501655134273765,0.013501655134273765,-0.0026646116866342866,-0.0012480934293582092,-0.006779341601368697
permutation,327,NA,NA,NA,TRUE,-0.0033224033082698123,-0.0033224033082698123,0.001326637941799446,0.004385693114623902,0.011450056743592545
permutation,328,NA,NA,NA,TRUE,-0.003417327349018432,-0.003417327349018432,-0.019941149994462372,-0.021516143140501553,-0.022096048200516454
permutation,329,NA,NA,NA,TRUE,0.01062990626992168,0.01062990626992168,0.018018177279901362,0.027553288188749758,0.013943848965217796
permutation,330,NA,NA,NA,TRUE,-0.020457077988628995,-0.020457077988628995,-0.021548769755880718,0.03950895795077022,0.03640168549353134
permutation,331,NA,NA,NA,TRUE,-0.012355233211520692,-0.012355233211520692,-0.0049202207230413875,0.018854342638767514,0.038124977810334956
permutation,332,NA,NA,NA,TRUE,0.001273084757515948,0.001273084757515948,0.009169049253696675,0.02685235390634153,0.02209466022786873
permutation,333,NA,NA,NA,TRUE,0.005771997957014999,0.005771997957014999,0.009944079420450443,0.009601027580226454,-0.006593423125911664
permutation,334,NA,NA,NA,TRUE,-0.010109234508739228,-0.010109234508739228,0.0034995145513452026,-0.0067466829463391385,0.014408154682909144
permutation,335,NA,NA,NA,TRUE,-0.015850347321448306,-0.015850347321448306,-0.017878228992184185,-0.02714700510437322,0.005202724365284451
permutation,336,NA,NA,NA,TRUE,0.026930570346129962,0.026930570346129962,0.0035785220522369064,-4.165975300400304e-4,-0.007446842296239004
permutation,337,NA,NA,NA,TRUE,-0.020351768129932883,-0.020351768129932883,-0.010260630736216981,-0.018085304607617834,0.001675730324138907
permutation,338,NA,NA,NA,TRUE,0.017129834727789495,0.017129834727789495,0.017152954058727646,-0.022246361170651836,-0.007265228585177627
permutation,339,NA,NA,NA,TRUE,0.01013201939086106,0.01013201939086106,0.0200094123711242,0.010953118791107138,0.023145004045886285
permutation,340,NA,NA,NA,TRUE,-0.029210086545753588,-0.029210086545753588,0.0015208939838147195,0.0022492120212581727,0.017722664153000642
permutation,341,NA,NA,NA,TRUE,0.004986557971139246,0.004986557971139246,-0.01596702709185198,0.013575561294472705,0.007039555042718026
permutation,342,NA,NA,NA,TRUE,-0.013378492334727932,-0.013378492334727932,-0.017993959302773196,-0.010035637902204422,-0.005235296046031339
permutation,343,NA,NA,NA,TRUE,0.008714567870245323,0.008714567870245323,6.065030715242045e-5,-0.020624965252360745,-7.200489645685891e-5
permutation,344,NA,NA,NA,TRUE,0.0029310911611656284,0.0029310911611656284,-0.01869296316409684,-0.03682646424770897,-0.02938829538635652
permutation,345,NA,NA,NA,TRUE,-0.0027869301000248417,-0.0027869301000248417,0.005667870380627302,-0.018189986376622693,-0.019317400615554956
permutation,346,NA,NA,NA,TRUE,-5.475145531412283e-4,-5.475145531412283e-4,0.012543356457173185,0.03549905015430657,0.019373047138456216
permutation,347,NA,NA,NA,TRUE,-0.02537425920747681,-0.02537425920747681,-0.026107618325711356,-0.022837350110237072,-0.004830277977520947
permutation,348,NA,NA,NA,TRUE,-0.02033594669563828,-0.02033594669563828,-0.013628803953577236,-0.00890165969883312,-0.020849420214618476
permutation,349,NA,NA,NA,TRUE,0.010412222927311506,0.010412222927311506,-0.014539198047450663,-0.03785955407938617,-0.033005170393779565
permutation,350,NA,NA,NA,TRUE,-0.007821871536191209,-0.007821871536191209,0.003096016857062329,0.011232759263447625,0.023186974096760758
permutation,351,NA,NA,NA,TRUE,-0.008925489936147278,-0.008925489936147278,0.012273205157586021,0.003840184651747871,0.025338182927334453
permutation,352,NA,NA,NA,TRUE,-0.022183390550436517,-0.022183390550436517,-0.010380572989216422,-0.005956205317657243,-0.0023776719549830523
permutation,353,NA,NA,NA,TRUE,-0.02237664176946773,-0.02237664176946773,-0.021971424179458493,-0.009890992448704831,-0.01576405090010965
permutation,354,NA,NA,NA,TRUE,-0.0012912518165535292,-0.0012912518165535292,-0.006029491897972553,0.04032495628677378,0.03153869232901346
permutation,355,NA,NA,NA,TRUE,0.013341378779325844,0.013341378779325844,0.006033937581078205,0.009184805383095317,0.006512535283118647
permutation,356,NA,NA,NA,TRUE,0.017796505787432828,0.017796505787432828,0.0336754440374932,0.019487317569030486,0.015836203271677576
permutation,357,NA,NA,NA,TRUE,0.016441614844507662,0.016441614844507662,0.0012097702266275975,-0.02653371587466168,-0.012358088913828117
permutation,358,NA,NA,NA,TRUE,0.016838964206540758,0.016838964206540758,0.01721783810995974,0.010317228354760908,0.023829165852446044
permutation,359,NA,NA,NA,TRUE,-0.014601738641690164,-0.014601738641690164,-0.00934911570755207,0.0057397460072045586,-0.002816038970364554
permutation,360,NA,NA,NA,TRUE,0.007241380983586671,0.007241380983586671,6.120303620481271e-6,0.043295285413265786,0.006025645780165957
permutation,361,NA,NA,NA,TRUE,-0.018940129523200153,-0.018940129523200153,-0.009954856865609697,0.007711105226927178,-0.0041727247544831834
permutation,362,NA,NA,NA,TRUE,-0.010278112463942456,-0.010278112463942456,-0.009459408044956664,-0.015206957275600518,-0.02596809150660829
permutation,363,NA,NA,NA,TRUE,6.088299186695602e-4,6.088299186695602e-4,0.014298533491347116,0.010809627387887141,-0.0032393588059440813
permutation,364,NA,NA,NA,TRUE,-0.03678079608779154,-0.03678079608779154,-0.023504263025848064,0.024452754347728478,0.009538048026640121
permutation,365,NA,NA,NA,TRUE,0.04330075836914961,0.04330075836914961,0.015847498348235654,-0.0010592135829787103,0.017171723567591262
permutation,366,NA,NA,NA,TRUE,-0.024443905492528676,-0.024443905492528676,-0.01327598334310516,0.008985909157046116,-0.003888523114700542
permutation,367,NA,NA,NA,TRUE,-0.030663614249849813,-0.030663614249849813,-0.009375240233597499,-0.026102609121977868,-0.011644133660955201
permutation,368,NA,NA,NA,TRUE,0.05659616849441855,0.05659616849441855,0.021578056213507855,0.019918313191706262,0.027261171265638085
permutation,369,NA,NA,NA,TRUE,-0.016285174867764495,-0.016285174867764495,-0.004469117800056044,-0.02012959208261252,-0.007870532547104497
permutation,370,NA,NA,NA,TRUE,0.01408253285402892,0.01408253285402892,-0.006626953767977664,-0.0046330753638929075,-0.007549181623625034
permutation,371,NA,NA,NA,TRUE,-0.03922082883661912,-0.03922082883661912,-0.0284128427123996,-0.016153501667756493,-0.010497713870985387
permutation,372,NA,NA,NA,TRUE,-0.022193256597933957,-0.022193256597933957,-0.009808344595161066,0.014139647554862005,0.0054303246736464444
permutation,373,NA,NA,NA,TRUE,0.0033654662158160427,0.0033654662158160427,0.016814480527684656,0.004131965676516094,-0.010647551984234602
permutation,374,NA,NA,NA,TRUE,-0.011091791452664836,-0.011091791452664836,-0.004172398497697763,0.02318225919337012,0.00975377779179256
permutation,375,NA,NA,NA,TRUE,-0.01785757172340613,-0.01785757172340613,-0.0010019384174795552,-0.006557971938619074,-0.005963877088826831
permutation,376,NA,NA,NA,TRUE,-4.801223860508652e-4,-4.801223860508652e-4,0.011619764462164922,-0.005963455811679438,0.0077087199538325305
permutation,377,NA,NA,NA,TRUE,-0.01638144810247127,-0.01638144810247127,0.00253537486584313,0.041522308750192236,0.03541624246437233
permutation,378,NA,NA,NA,TRUE,0.02229890113427149,0.02229890113427149,0.0016552555025313963,0.00637896811468382,-0.009158583848183261
permutation,379,NA,NA,NA,TRUE,-0.005760045887517082,-0.005760045887517082,-0.0018504212103507148,-0.003580065973307916,-0.013590944007331372
permutation,380,NA,NA,NA,TRUE,0.01823928385520625,0.01823928385520625,0.0022800462282857037,1.9579189453476642e-4,-8.337193269115396e-4
permutation,381,NA,NA,NA,TRUE,0.009340324021495535,0.009340324021495535,0.019844495487557227,0.03513067296807526,0.027733102120597042
permutation,382,NA,NA,NA,TRUE,0.001107156747554498,0.001107156747554498,-0.002603789461926181,0.02059117802107375,0.011964361014176108
permutation,383,NA,NA,NA,TRUE,-8.290609456553479e-5,-8.290609456553479e-5,-0.019765505708885394,-0.008696180020919271,-0.008049660047968175
permutation,384,NA,NA,NA,TRUE,0.04420320120221002,0.04420320120221002,0.030033536748109407,0.02052381441533626,0.022633063749925145
permutation,385,NA,NA,NA,TRUE,0.02351268548065795,0.02351268548065795,-0.013621056338539543,-0.02455640086862066,-0.00698322335333364
permutation,386,NA,NA,NA,TRUE,-0.0011972284709096846,-0.0011972284709096846,0.006899675698099333,-0.020590924986419446,0.006453614069771941
permutation,387,NA,NA,NA,TRUE,0.005869481359186089,0.005869481359186089,0.018586869081845776,0.005416148132618614,0.019857623858572086
permutation,388,NA,NA,NA,TRUE,0.004904709812814559,0.004904709812814559,-0.008120826729640667,-0.006046587176358729,-0.009927949855892152
permutation,389,NA,NA,NA,TRUE,0.0014287442656754474,0.0014287442656754474,-0.005080579532486133,-0.005617484053667982,-0.015817536392585076
permutation,390,NA,NA,NA,TRUE,0.009035331448556847,0.009035331448556847,0.0012320986295431694,-0.0066830677520810285,-0.026985035345231098
permutation,391,NA,NA,NA,TRUE,0.006597782757082838,0.006597782757082838,0.003007128039281915,0.0025935302158090895,0.00979898107986298
permutation,392,NA,NA,NA,TRUE,0.006828402358821596,0.006828402358821596,0.004063457623180566,0.024803019597797016,0.005955512239329924
permutation,393,NA,NA,NA,TRUE,0.004211221539956862,0.004211221539956862,0.001159176810035396,-0.004137552420278648,-2.047837913123074e-5
permutation,394,NA,NA,NA,TRUE,0.006401365636912934,0.006401365636912934,0.013308209950244164,0.02898605930032207,0.022748028327432012
permutation,395,NA,NA,NA,TRUE,-0.036190887840044206,-0.036190887840044206,-0.013014729789428983,0.019012180839618274,9.104545673971273e-4
permutation,396,NA,NA,NA,TRUE,0.008382171409054543,0.008382171409054543,-0.0015856907770108591,-0.027922467806551853,-0.026744007469445726
