phase_v2,FP_between,smooth_fit,smooth_se,smooth_lo,smooth_hi,linear_fit,linear_se,linear_lo,linear_hi,centered_at_FP_between
2002-2007,7.749684485897576,-0.07739728331297731,0.025747503901195092,-0.12786239095931967,-0.02693217566663493,-0.14842808808708874,0.16007795266437388,-0.46218087530926155,0.16532469913508407,8.966104274930782
2002-2007,7.788824192764691,-0.07844824189424345,0.025139815055326458,-0.1277222794026833,-0.029174204385803586,-0.14364008524556982,0.16088642482276602,-0.4589774778981912,0.17169730740705158,8.966104274930782
2002-2007,7.827963899631808,-0.0795033609866805,0.024527348345025433,-0.12757696374293034,-0.03142975823043065,-0.13885208240405067,0.16169489698115813,-0.4557740804871206,0.17806991567901925,8.966104274930782
2002-2007,7.867103606498924,-0.0805344288399749,0.023917061649733312,-0.1274118696734522,-0.03365698800649761,-0.13406407956253164,0.1625033691395503,-0.4525706830760502,0.18444252395098693,8.966104274930782
2002-2007,7.90624331336604,-0.08151247226211449,0.023316211630971695,-0.127212247058819,-0.035812697465409965,-0.1292760767210127,0.1633118412979424,-0.4493672856649798,0.19081513222295438,8.966104274930782
2002-2007,7.945383020233156,-0.08240813008655888,0.02273196779765482,-0.12696278696996233,-0.037853473203155436,-0.12448807387949357,0.16412031345633457,-0.44616388825390935,0.19718774049492221,8.966104274930782
2002-2007,7.984522727100272,-0.08319187542813099,0.02217108428077056,-0.12664720061844129,-0.03973655023782069,-0.11970007103797486,0.16492878561472668,-0.44296049084283917,0.20356034876688944,8.966104274930782
2002-2007,8.023662433967388,-0.08383417232767394,0.0216396202241337,-0.12624782796697598,-0.04142051668837189,-0.11491206819645572,0.16573725777311885,-0.43975709343176866,0.20993295703885723,8.966104274930782
2002-2007,8.062802140834505,-0.08430555806490232,0.021142702749504905,-0.12574525545393195,-0.04286586067587271,-0.11012406535493657,0.16654572993151098,-0.4365536960206981,0.21630556531082495,8.966104274930782
2002-2007,8.10194184770162,-0.08457678357726083,0.02068414359220033,-0.12511770501797348,-0.04403586213654818,-0.10533606251341776,0.1673542020899031,-0.4333502986096278,0.2226781735827923,8.966104274930782
2002-2007,8.141081554568736,-0.08461963482185146,0.02026646772145052,-0.12434191155589448,-0.04489735808780844,-0.10054805967189884,0.16816267424829523,-0.4301469011985575,0.2290507818547598,8.966104274930782
2002-2007,8.180221261435852,-0.08440743854903167,0.019890841621109434,-0.12339348812640616,-0.04542138897165718,-0.0957600568303798,0.1689711464066874,-0.4269435037874871,0.23542339012672747,8.966104274930782
2002-2007,8.219360968302968,-0.08391478160205755,0.01955686114885394,-0.12224622945381128,-0.04558333375030382,-0.09097205398886077,0.16977961856507953,-0.4237401063764166,0.2417959983986951,8.966104274930782
2002-2007,8.258500675170083,-0.08311677615794259,0.019262338311636176,-0.1208709592487495,-0.04536259306713569,-0.08618405114734173,0.17058809072347164,-0.4205367089653461,0.24816860667066265,8.966104274930782
2002-2007,8.2976403820372,-0.08198905540097988,0.019003328435988575,-0.1192355791355175,-0.04474253166644227,-0.08139604830582292,0.17139656288186378,-0.41733331155427594,0.2545412149426301,8.966104274930782
2002-2007,8.336780088904316,-0.08050913010337636,0.018774578192998076,-0.1173073033616526,-0.04371095684510013,-0.07660804546430366,0.17220503504025594,-0.4141299141432053,0.260913823214598,8.966104274930782
2002-2007,8.375919795771432,-0.07865593325917193,0.01856972151920954,-0.11505258743682263,-0.04225927908152123,-0.07182004262278485,0.17301350719864805,-0.41092651673213504,0.26728643148656533,8.966104274930782
2002-2007,8.415059502638549,-0.07640970710144727,0.018381570215635242,-0.11243758472409235,-0.0403818294788022,-0.0670320397812656,0.17382197935704025,-0.4077231193210645,0.2736590397585333,8.966104274930782
2002-2007,8.454199209505664,-0.07375295523577872,0.018202673944523518,-0.10943019616704482,-0.038075714304512634,-0.06224403693974678,0.1746304515154323,-0.4045197219099941,0.2800316480305005,8.966104274930782
2002-2007,8.49333891637278,-0.07067049359554929,0.01802572278141981,-0.10600091024713212,-0.035340076943966466,-0.05745603409822797,0.17543892367382447,-0.4013163244989239,0.28640425630246796,8.966104274930782
2002-2007,8.532478623239896,-0.06715123356930285,0.01784431670400292,-0.10212609430914857,-0.03217637282945712,-0.052668031256708714,0.1762473958322166,-0.39811292708785323,0.2927768645744358,8.966104274930782
2002-2007,8.571618330107011,-0.0631892918117118,0.01765359015876751,-0.09779032852289612,-0.028588255100527482,-0.0478800284151899,0.1770558679906087,-0.39490952967678294,0.29914947284640314,8.966104274930782
2002-2007,8.610758036974127,-0.05878178092382559,0.01744998018345745,-0.0929837420834022,-0.024579819764248986,-0.04309202557367087,0.17786434014900085,-0.39170613226571255,0.3055220811183708,8.966104274930782
2002-2007,8.649897743841244,-0.05392859818786433,0.017231338660743153,-0.0877020219629209,-0.02015517441280775,-0.03830402273215183,0.17867281230739301,-0.38850273485464215,0.3118946893903385,8.966104274930782
2002-2007,8.68903745070836,-0.048631452816076226,0.016996811306606758,-0.08194520297702547,-0.015317702655126983,-0.0335160198906328,0.17948128446578518,-0.38529933744357175,0.31826729766230616,8.966104274930782
2002-2007,8.728177157575477,-0.04289683981552568,0.01674761833991868,-0.0757221717617663,-0.010071507869285068,-0.028728017049113763,0.18028975662417732,-0.3820959400325013,0.3246399059342738,8.966104274930782
2002-2007,8.767316864442591,-0.03673440789769608,0.016486688545614483,-0.06904831744710047,-0.004420498348291696,-0.02394001420759495,0.1810982287825694,-0.37889254262143096,0.33101251420624106,8.966104274930782
2002-2007,8.806456571309708,-0.03015616600617453,0.01621842120414654,-0.06194427156630175,0.0016319395539526882,-0.019152011366075916,0.18190670094096156,-0.37568914521036056,0.33738512247820873,8.966104274930782
2002-2007,8.845596278176824,-0.023176112668162732,0.015948501334584773,-0.05443517528394889,0.008082949947623423,-0.01436400852455666,0.1827151730993537,-0.3724857477992899,0.34375773075017657,8.966104274930782
2002-2007,8.884735985043939,-0.015809953669485732,0.015683690883120806,-0.04654998780040251,0.014930080461431048,-0.009576005683038069,0.1835236452577458,-0.3692823503882198,0.3501303390221437,8.966104274930782
2002-2007,8.923875691911055,-0.00807697130155094,0.015432056344776193,-0.03832380173731228,0.0221698591342104,-0.0047880028415190345,0.18433211741613797,-0.3660789529771495,0.3565029472941114,8.966104274930782
2002-2007,8.963015398778172,0,0.015202592437363898,-0.029797081177233238,0.029797081177233238,0,0.1851405895745301,-0.36287555556607903,0.36287555556607903,8.966104274930782
2002-2007,9.002155105645288,0.008395480046069437,0.015004521906885948,-0.02101338289142702,0.03780434298356589,0.0047880028415190345,0.18594906173292225,-0.3596721581550086,0.36924816383804665,8.966104274930782
2002-2007,9.041294812512405,0.01708274405106463,0.014846401502478733,-0.012016202893793688,0.046181690995922946,0.009576005683038069,0.18675753389131441,-0.3564687607439382,0.3756207721100143,8.966104274930782
2002-2007,9.08043451937952,0.02603318998179121,0.014735702792396953,-0.00284878749130682,0.05491516745488924,0.014364008524556882,0.18756600604970652,-0.3532653633328679,0.38199338038198166,8.966104274930782
2002-2007,9.119574226246636,0.035216293914304087,0.014678223870901161,0.006446975127337811,0.06398561270127036,0.019152011366076138,0.18837447820809863,-0.35006196592179717,0.38836598865394945,8.966104274930782
2002-2007,9.158713933113752,0.044600187254764154,0.014677432989804718,0.015832418594746905,0.0733679559147814,0.02394001420759495,0.1891829503664908,-0.346858568510727,0.3947385969259169,8.966104274930782
2002-2007,9.197853639980867,0.05415225538887285,0.014733995205373815,0.02527362478634017,0.08303088599140553,0.028728017049113985,0.18999142252488288,-0.34365517109965643,0.4011112051978844,8.966104274930782
2002-2007,9.236993346847983,0.06383917232476745,0.01484571586373072,0.03474156923185524,0.09293677541767965,0.0335160198906328,0.19079989468327505,-0.34045177368858626,0.40748381346985185,8.966104274930782
2002-2007,9.2761330537151,0.07362730563674764,0.015007580780764376,0.044212447306449465,0.10304216396704582,0.038304022732152054,0.19160836684166718,-0.33724837627751564,0.41385642174181975,8.966104274930782
2002-2007,9.315272760582216,0.08348292154491929,0.015212262402261695,0.05366688723648637,0.11329895585335222,0.04309202557367109,0.19241683900005935,-0.33404497886644524,0.4202290300137874,8.966104274930782
2002-2007,9.354412467449333,0.09337233096546715,0.015450826577711895,0.06308871087315185,0.12365595105778246,0.04788002841519012,0.19322531115845148,-0.3308415814553748,0.42660163828575504,8.966104274930782
2002-2007,9.393552174316447,0.10326197470538692,0.01571306937667844,0.07246435872709718,0.13405959068367668,0.052668031256708936,0.19403378331684357,-0.32763818404430445,0.4329742465577223,8.966104274930782
2002-2007,9.432691881183564,0.11311856517444736,0.015988076927599446,0.08178193439635245,0.14445519595254228,0.05745603409822775,0.19484225547523573,-0.3244347866332343,0.43934685482968977,8.966104274930782
2002-2007,9.47183158805068,0.12290998537106565,0.016265224354874618,0.0910301456355114,0.1547898251066199,0.062244036939747005,0.19565072763362787,-0.3212313892221636,0.4457194631016576,8.966104274930782
2002-2007,9.510971294917796,0.13260527983129522,0.016534638387512703,0.10019738859177033,0.16501317107082011,0.06703203978126604,0.19645919979202003,-0.3180279918110932,0.4520920713736253,8.966104274930782
2002-2007,9.550111001784913,0.14217547925064705,0.01678790153591022,0.10927119224026302,0.17507976626103108,0.07182004262278507,0.19726767195041217,-0.31482459440002275,0.4584646796455929,8.966104274930782
2002-2007,9.589250708652028,0.15159234765518262,0.01701794324304468,0.11823717889881505,0.1849475164115502,0.07660804546430389,0.19807614410880428,-0.3116211969889525,0.4648372879175603,8.966104274930782
2002-2007,9.628390415519144,0.160828334335002,0.017219294080120493,0.12707851793796582,0.19457815073203816,0.08139604830582292,0.19888461626719642,-0.30841779957788207,0.4712098961895279,8.966104274930782
2002-2007,9.66753012238626,0.16985624377112407,0.017388276085624273,0.1357752226433005,0.20393726489894765,0.08618405114734196,0.19969308842558853,-0.30521440216681156,0.47758250446149547,8.966104274930782
2002-2007,9.706669829253375,0.1786505402389011,0.017523713899079123,0.144304060996706,0.21299701948109617,0.09097205398886099,0.20050156058398066,-0.3020110047557411,0.4839551127334631,8.966104274930782
2002-2007,9.7458095361204915,0.18718845263546763,0.017627604923609066,0.15263834698519385,0.2217385582857414,0.0957600568303798,0.2013100327423728,-0.2988076073446709,0.4903277210054305,8.966104274930782
2002-2007,9.784949242987608,0.19545005638383295,0.01770547212917337,0.16074733101065314,0.23015278175701276,0.10054805967189906,0.20211850490076497,-0.29560420993360026,0.4967003292773984,8.966104274930782
2002-2007,9.824088949854724,0.2034173979621826,0.017766434367517667,0.16859518660184797,0.23823960932251725,0.10533606251341787,0.20292697705915708,-0.29240081252253,0.5030729375493657,8.966104274930782
2002-2007,9.86322865672184,0.21107662874641608,0.017823972565023136,0.17614164251897074,0.24601161497386143,0.11012406535493713,0.20373544921754924,-0.28919741511145935,0.5094455458213336,8.966104274930782
2002-2007,9.902368363588955,0.21841973128288789,0.017896323754910685,0.18334293672326296,0.2534965258425128,0.11491206819645594,0.20454392137594135,-0.2859940177003891,0.515818154093301,8.966104274930782
2002-2007,9.941508070456072,0.2254426851133866,0.018005649493222347,0.1901516121066708,0.2607337581201024,0.11970007103797475,0.20535239353433352,-0.28279062028931895,0.5221907623652684,8.966104274930782
2002-2007,9.980647777323188,0.23214540610169088,0.018177222981425743,0.19651804905809642,0.2677727631452853,0.12448807387949401,0.20616086569272565,-0.2795872228782483,0.5285633706372364,8.966104274930782
2002-2007,10.019787484190303,0.23853133199248222,0.018438035492571354,0.20239278242704237,0.27466988155792205,0.1292760767210126,0.2069693378511178,-0.27638382546717827,0.5349359789092034,8.966104274930782
2002-2007,10.05892719105742,0.2446061057900173,0.01881483008863076,0.207729038816301,0.2814831727637336,0.13406407956253186,0.20777781000950993,-0.2731804280561076,0.5413085871811714,8.966104274930782
2002-2007,10.098066897924536,0.25037880712859517,0.019332243314465668,0.21248761023224247,0.2882700040249479,0.13885208240405067,0.20858628216790207,-0.26997703064503736,0.5476811954531386,8.966104274930782
2002-2007,10.137206604791652,0.25586247702705034,0.020010722653362335,0.21664146062646017,0.2950834934276405,0.14364008524556993,0.2093947543262942,-0.2667736332339667,0.5540538037251066,8.966104274930782
2002-2007,10.176346311658769,0.26107323318130277,0.02086469458491753,0.2201784317948644,0.30196803456774113,0.14842808808708874,0.21020322648468634,-0.26357023582289646,0.5604264119970739,8.966104274930782
2002-2007,10.215486018525883,0.26602825613742836,0.021901589122014307,0.22310114145828033,0.3089553708165764,0.15321609092860777,0.21101169864307845,-0.260366838411826,0.5667990202690416,8.966104274930782
2002-2007,10.254625725393,0.2707457362544451,0.02312204185115471,0.22542653422618186,0.3160649382827083,0.1580040937701268,0.2118201708014706,-0.25716344100075555,0.5731716285410091,8.966104274930782
2002-2007,10.293765432260116,0.2752451409356328,0.02452085762168395,0.22718425999713227,0.3233060218741333,0.16279209661164584,0.21262864295986275,-0.25396004358968516,0.5795442368129768,8.966104274930782
2002-2007,10.33290513912723,0.27954712257709996,0.026088403824119765,0.22841385108182521,0.3306803940723747,0.16758009945316465,0.21343711511825486,-0.2507566461786149,0.5859168450849441,8.966104274930782
2002-2007,10.372044845994349,0.2836726388259886,0.027812033770124103,0.22916105263654535,0.3381842250154318,0.1723681022946839,0.21424558727664703,-0.24755324876754425,0.5922894533569121,8.966104274930782
2002-2007,10.411184552861464,0.2876425681438082,0.029677323728761227,0.22947501363543618,0.3458101226521802,0.17715610513620272,0.21505405943503914,-0.24434985135647397,0.5986620616288794,8.966104274930782
2002-2007,10.45032425972858,0.29147689478562855,0.031669258197586085,0.22940514871835982,0.3535486408528973,0.18194410797772176,0.2158625315934313,-0.24114645394540357,0.6050346699008471,8.966104274930782
2002-2007,10.489463966595697,0.29519408248134604,0.033773175458800514,0.22899865858209703,0.3613895063805951,0.1867321108192408,0.21667100375182344,-0.23794305653433312,0.6114072781728147,8.966104274930782
2002-2007,10.528603673462811,0.2988114506787148,0.035975151722692125,0.22830015330223824,0.36932274805519133,0.1915201136607596,0.21747947591021552,-0.23473965912326278,0.617779886444782,8.966104274930782
2002-2007,10.567743380329928,0.30234439842748717,0.038262451668100175,0.22734999315801083,0.3773388036969635,0.19630811650227864,0.21828794806860766,-0.23153626171219238,0.6241524947167496,8.966104274930782
2002-2007,10.606883087197044,0.3058064058598171,0.04062369004303381,0.22618397337547086,0.38542883834416336,0.20109611934379767,0.21909642022699982,-0.22833286430112198,0.6305251029887173,8.966104274930782
2002-2007,10.646022794064159,0.3092104112209446,0.043048492120220716,0.224835366665312,0.3935854557765772,0.2058841221853167,0.2199048923853919,-0.22512946689005142,0.6368977112606848,8.966104274930782
2002-2007,10.685162500931277,0.3125675378298183,0.04552776603080133,0.22333311640944767,0.4018019592501889,0.21067212502683574,0.22071336454378412,-0.22192606947898114,0.6432703195326526,8.966104274930782
2002-2007,10.724302207798392,0.3158883414725418,0.04805332429379572,0.22170382585670217,0.4100728570883814,0.21546012786835478,0.22152183670217623,-0.21872267206791063,0.6496429278046202,8.966104274930782
2002-2007,10.763441914665508,0.31918278687484075,0.050617788069022965,0.21997192225955575,0.41839365149012575,0.2202481307098738,0.22233030886056837,-0.21551927465684018,0.6560155360765878,8.966104274930782
2002-2007,10.802581621532624,0.32245807096030543,0.053215113066304866,0.2181564493503479,0.42675969257026297,0.22503613355139285,0.22313878101896048,-0.21231587724576967,0.6623881443485553,8.966104274930782
2002-2007,10.84172132839974,0.3257205809017869,0.055840019490472334,0.21627414270046114,0.4351670191031127,0.22982413639291166,0.22394725317735262,-0.20911247983469944,0.6687607526205228,8.966104274930782
2002-2007,10.880861035266856,0.3289767037712774,0.058487684400890215,0.21434084234553258,0.44361256519702225,0.23461213923443047,0.22475572533574478,-0.20590908242362932,0.6751333608924903,8.966104274930782
2008-2015,6.223235918080052,-0.03947631269149419,0.06424183342689274,-0.16539030620820394,0.08643768082521558,-0.14216005512833213,0.12524942912464587,-0.3876489362126381,0.10332882595597379,8.966104274930782
2008-2015,6.262375624947168,-0.037573223270571575,0.06197668233910363,-0.15904752065521469,0.08390107411407155,-0.14012919719792732,0.12603715853194186,-0.38716202792053334,0.10690363352467872,8.966104274930782
2008-2015,6.301515331814284,-0.03567393155775179,0.059748303839471176,-0.15278060708311528,0.08143274396761171,-0.13809833926752263,0.12682488793923782,-0.38667511962842877,0.1104784410933835,8.966104274930782
2008-2015,6.3406550386814,-0.033783390284286584,0.0575621715147003,-0.14660524645309916,0.07903846588452601,-0.13606748133711782,0.1276126173465338,-0.3861882113363241,0.11405324866208844,8.966104274930782
2008-2015,6.379794745548516,-0.03190735761292949,0.055424259488035435,-0.14053890620947895,0.07672419098361996,-0.13403662340671313,0.1284003467538298,-0.3857013030442195,0.11762805623079325,8.966104274930782
2008-2015,6.418934452415632,-0.030053438256118524,0.05334130399200641,-0.13460239408045108,0.07449551756821404,-0.13200576547630832,0.1291880761611258,-0.3852143947521149,0.12120286379949824,8.966104274930782
2008-2015,6.458074159282748,-0.028229903013724002,0.051320274088101206,-0.12881764022640235,0.07235783419895436,-0.12997490754590363,0.12997580556842175,-0.38472748646001026,0.124777671368203,8.966104274930782
2008-2015,6.497213866149864,-0.026445035315424477,0.04936806792240782,-0.1232064484433438,0.07031637781249483,-0.12794404961549888,0.13076353497571774,-0.38424057816790563,0.12835247893690788,8.966104274930782
2008-2015,6.53635357301698,-0.02470731437288775,0.047491498074658516,-0.11779065059921845,0.06837602185344294,-0.12591319168509413,0.1315512643830137,-0.383753669875801,0.13192728650561275,8.966104274930782
2008-2015,6.575493279884096,-0.023025618066348806,0.04569722334364627,-0.1125921758198955,0.06654093968719788,-0.12388233375468938,0.1323389937903097,-0.3832667615836964,0.13550209407431762,8.966104274930782
2008-2015,6.614632986751212,-0.021408872762121813,0.043991433331898554,-0.10763208209264297,0.06481433656839936,-0.12185147582428463,0.13312672319760566,-0.3827798532915917,0.13907690164302244,8.966104274930782
2008-2015,6.653772693618328,-0.01986600482652033,0.04237965676027984,-0.10293013207666882,0.06319812242362816,-0.11982061789387982,0.13391445260490167,-0.38229294499948707,0.14265170921172743,8.966104274930782
2008-2015,6.692912400485444,-0.01840594062585805,0.04086656962927794,-0.09850441709924282,0.061692535847526715,-0.11778975996347513,0.13470218201219764,-0.3818060367073825,0.14622651678043225,8.966104274930782
2008-2015,6.73205210735256,-0.017037606526448187,0.03945578834788621,-0.09437095168830516,0.06029573863540878,-0.11575890203307043,0.13548991141949362,-0.38131912841527793,0.14980132434913707,8.966104274930782
2008-2015,6.771191814219676,-0.01576992889460499,0.038149658338307794,-0.09054325923768826,0.05900340144847828,-0.11372804410266568,0.13627764082678961,-0.3808322201231733,0.15337613191784194,8.966104274930782
2008-2015,6.810331521086792,-0.014611695924105328,0.036949062619376215,-0.0870318586580827,0.05780846680987205,-0.11169718617226088,0.1370653702340856,-0.3803453118310687,0.15695093948654693,8.966104274930782
2008-2015,6.849471227953908,-0.013570768313530109,0.0358533171111412,-0.08384326985136686,0.056701733224306654,-0.10966632824185613,0.13785309964138157,-0.379858403538964,0.16052574705525174,8.966104274930782
2008-2015,6.888610934821024,-0.01265462408184019,0.034860032008661196,-0.08098028681881614,0.05567103865513576,-0.10763547031145143,0.13864082904867756,-0.3793714952468594,0.16410055462395656,8.966104274930782
2008-2015,6.92775064168814,-0.011870467525674055,0.03396504615939717,-0.0784419579980925,0.05470102294674439,-0.10560461238104674,0.13942855845597352,-0.3788845869547548,0.16767536219266133,8.966104274930782
2008-2015,6.966890348555256,-0.011224598292825114,0.033162515316048545,-0.07622312831228026,0.05377393172663003,-0.10357375445064193,0.1402162878632695,-0.37839767866265017,0.1712501697613663,8.966104274930782
2008-2015,7.006030055422372,-0.010722099116336342,0.03244509531558594,-0.07431448593488478,0.052870287702212096,-0.10154289652023718,0.1410040172705655,-0.37791077037054555,0.17482497733007119,8.966104274930782
2008-2015,7.045169762289488,-0.010367070144083577,0.031804156098488696,-0.07270321609712142,0.05196907580895427,-0.09951203858983249,0.14179174667786149,-0.377423862078441,0.178399784898776,8.966104274930782
2008-2015,7.0843094691566035,-0.010162716748297253,0.031230054067652443,-0.07137362272089603,0.051048189224301536,-0.09748118065942774,0.14257947608515745,-0.37693695378633635,0.18197459246748088,8.966104274930782
2008-2015,7.12344917602372,-0.010111472149579734,0.03071243041843197,-0.0703078357697064,0.05008489147054692,-0.09545032272902293,0.14336720549245344,-0.37645004549423167,0.1855494000361858,8.966104274930782
2008-2015,7.1625888828908355,-0.010213525849800384,0.030240796990337188,-0.06948548795086126,0.0490584362512605,-0.09341946479861823,0.1441549348997494,-0.37596313720212704,0.18912420760489057,8.966104274930782
2008-2015,7.201728589757952,-0.010466790209058746,0.02980495116519724,-0.06888449449284534,0.047950914074727846,-0.09138860686821354,0.14494266430704542,-0.3754762289100225,0.19269901517359544,8.966104274930782
2008-2015,7.240868296625068,-0.010868191324975303,0.029395074549010657,-0.06848253744103619,0.046746154791085584,-0.08935774893780868,0.14573039371434138,-0.3749893206179178,0.19627382274230043,8.966104274930782
2008-2015,7.280008003492184,-0.011413790660209013,0.029001938868861227,-0.06825759084317701,0.04543000952275899,-0.08732689100740393,0.14651812312163737,-0.37450241232581316,0.1998486303110053,8.966104274930782
2008-2015,7.3191477103592995,-0.012099398272121926,0.028616950756251265,-0.0681886217543744,0.043989825210130555,-0.08529603307699923,0.14730585252893333,-0.37401550403370853,0.20342343787971007,8.966104274930782
2008-2015,7.358287417226416,-0.012918967888878266,0.02823266502789386,-0.06825499134355023,0.0424170555657937,-0.08326517514659454,0.14809358193622932,-0.373528595741604,0.20699824544841494,8.966104274930782
2008-2015,7.397427124093532,-0.013864604322282877,0.027842921908221265,-0.06843673126239655,0.0407075226178308,-0.08123431721618973,0.1488813113435253,-0.37304168744949934,0.21057305301711987,8.966104274930782
2008-2015,7.436566830960648,-0.01492794155247986,0.027442577535211128,-0.06871539352149367,0.038859510416533946,-0.07920345928578498,0.14966904075082127,-0.37255477915739466,0.2141478605858247,8.966104274930782
2008-2015,7.475706537827763,-0.01609978871397711,0.027027613209416226,-0.06907391060443291,0.036874333176478695,-0.07717260135538023,0.15045677015811726,-0.37206787086529003,0.21772266815452956,8.966104274930782
2008-2015,7.51484624469488,-0.01737057607460414,0.026595017310108975,-0.06949681000241772,0.03475565785320945,-0.07514174342497554,0.15124449956541325,-0.3715809625731855,0.22129747572323444,8.966104274930782
2008-2015,7.553985951561996,-0.01872903823128974,0.02614316094191338,-0.06996963367743997,0.03251155721486048,-0.07311088549457073,0.15203222897270927,-0.3710940542810809,0.22487228329193942,8.966104274930782
2008-2015,7.593125658429112,-0.020162108054393175,0.025671803799147744,-0.07047884350072275,0.030154627391936403,-0.07108002756416604,0.1528199583800052,-0.3706071459889762,0.22844709086064413,8.966104274930782
2008-2015,7.632265365296227,-0.02165591809072437,0.025181738493397724,-0.07101212553778391,0.027700289356335173,-0.06904916963376129,0.1536076877873012,-0.37012023769687163,0.23202189842934906,8.966104274930782
2008-2015,7.671405072163344,-0.023196001083956315,0.024674655973053194,-0.07155832679114058,0.025166324623227945,-0.06701831170335659,0.15439541719459715,-0.369633329404767,0.23559670599805382,8.966104274930782
2008-2015,7.71054477903046,-0.02476773410062693,0.02415292502069832,-0.07210746714119565,0.02257199893994178,-0.06498745377295173,0.15518314660189317,-0.3691464211126623,0.23917151356675886,8.966104274930782
2008-2015,7.749684485897576,-0.026355786932321164,0.023619724859935975,-0.07265044765779567,0.019938873793153344,-0.06295659584254704,0.1559708760091891,-0.36865951282055764,0.24274632113546357,8.966104274930782
2008-2015,7.788824192764691,-0.027943995785216606,0.023079008859869764,-0.07317885315056134,0.01729086158012813,-0.06092573791214234,0.1567586054164851,-0.36817260452845313,0.24632112870416845,8.966104274930782
2008-2015,7.827963899631808,-0.029515192053054508,0.022535481428946846,-0.07368473565379033,0.014654351547681313,-0.05889487998173765,0.15754633482378108,-0.36768569623634856,0.24989593627287326,8.966104274930782
2008-2015,7.867103606498924,-0.031051677418591543,0.021994260678471413,-0.07416042834839551,0.012057073511212428,-0.056864022051332785,0.15833406423107707,-0.3671987879442438,0.25347074384157825,8.966104274930782
2008-2015,7.90624331336604,-0.03253536436198722,0.021460687859175008,-0.07459831256597024,0.009527583841995792,-0.054833164120928035,0.15912179363837306,-0.36671187965213925,0.2570455514102832,8.966104274930782
2008-2015,7.945383020233156,-0.03394798026047339,0.020940039090593422,-0.07499045687803649,0.007094496357089718,-0.05280230619052334,0.15990952304566905,-0.3662249713600347,0.260620358978988,8.966104274930782
2008-2015,7.984522727100272,-0.03527119720831857,0.02043728858901796,-0.07532828284279378,0.004785888426156633,-0.050771448260118646,0.160697252452965,-0.36573806306793005,0.26419516654769276,8.966104274930782
2008-2015,8.023662433967388,-0.03648673994635875,0.019956915937350658,-0.07560229518356604,0.0026288152908485324,-0.04874059032971384,0.161484981860261,-0.36525115477582537,0.2677699741163977,8.966104274930782
2008-2015,8.062802140834505,-0.03757646318795101,0.019502750705208495,-0.07580185457015967,6.489281942576378e-4,-0.046709732399309145,0.162272711267557,-0.36476424648372086,0.27134478168510257,8.966104274930782
2008-2015,8.10194184770162,-0.03852239954869497,0.019077697086819043,-0.0759146858388603,-0.0011301132585296442,-0.04467887446890434,0.16306044067485295,-0.3642773381916161,0.27491958925380744,8.966104274930782
2008-2015,8.141081554568736,-0.03930738687546676,0.018683787629913948,-0.07592761063009809,-0.0026871631208354244,-0.042648016538499645,0.16384817008214894,-0.36379042989951155,0.27849439682251226,8.966104274930782
2008-2015,8.180221261435852,-0.03991541359574124,0.018322139988126367,-0.07582680797246891,-0.004004019219013562,-0.04061715860809484,0.16463589948944493,-0.3633035216074069,0.28206920439121724,8.966104274930782
2008-2015,8.219360968302968,-0.040331380055654294,0.01799278508069188,-0.07559723881381038,-0.00506552129749821,-0.038586300677690144,0.16542362889674092,-0.36281661331530235,0.28564401195992206,8.966104274930782
2008-2015,8.258500675170083,-0.0405405604885345,0.017694483057879972,-0.07522174728197925,-0.005859373695089758,-0.036555442747285394,0.16621135830403688,-0.36232970502319767,0.2892188195286269,8.966104274930782
2008-2015,8.2976403820372,-0.04052858580685268,0.017424718848576083,-0.0746810347500618,-0.006376136863643557,-0.0345245848168807,0.16699908771133287,-0.3618427967310931,0.2927936270973317,8.966104274930782
2008-2015,8.336780088904316,-0.04028236567135297,0.01718001609990731,-0.0739551972271713,-0.006609534115534638,-0.03249372688647584,0.16778681711862886,-0.3613558884389884,0.29636843466603674,8.966104274930782
2008-2015,8.375919795771432,-0.039789771805753445,0.016956046029823802,-0.07302362202420809,-0.006555921587298792,-0.030462868956071143,0.16857454652592482,-0.3608689801468838,0.2999432422347415,8.966104274930782
2008-2015,8.415059502638549,-0.03903955122123975,0.016747812148609317,-0.071865263032514,-0.006213839409965491,-0.028432011025666337,0.16936227593322084,-0.36038207185477916,0.3035180498034465,8.966104274930782
2008-2015,8.454199209505664,-0.03802195128131205,0.01655004960619832,-0.07046004850946075,-0.005583854053163341,-0.026401153095261753,0.17015000534051677,-0.35989516356267465,0.30709285737215114,8.966104274930782
2008-2015,8.49333891637278,-0.03672874554776969,0.016357512393997426,-0.06878946984000464,-0.004668021255534734,-0.024370295164856892,0.17093773474781276,-0.3594082552705699,0.3106676649408561,8.966104274930782
2008-2015,8.532478623239896,-0.03515438950417022,0.016165553558000267,-0.06683887447785075,-0.0034699045304896967,-0.022339437234452197,0.17172546415510875,-0.35892134697846534,0.31424247250956094,8.966104274930782
2008-2015,8.571618330107011,-0.033296737680597994,0.01597060404509389,-0.06459912160898201,-0.001994353752213969,-0.020308579304047447,0.17251319356240472,-0.35843443868636066,0.31781728007826576,8.966104274930782
2008-2015,8.610758036974127,-0.03115558854431163,0.015769999182933175,-0.06206478694286065,-2.4639014576260596e-4,-0.018277721373642752,0.1733009229697007,-0.35794753039425614,0.32139208764697064,8.966104274930782
