seed,drop_frac,n_drop,n_keep,n_hauls,converged,phase,fp_slope,p_value
883,0.25,40,118,7816,TRUE,2002-2007,0.14500279100942567,5.806793692830998e-16
883,0.25,40,118,7816,TRUE,2008-2015,0.06413096465668362,1.983097314413114e-4
884,0.25,40,118,7736,TRUE,1985-1991,-0.02169023968180783,0.1771938756541362
884,0.25,40,118,7736,TRUE,1992-2001,0.023774922391278094,0.09523018265291404
884,0.25,40,118,7736,TRUE,2002-2007,0.1447808708752223,2.467928985250999e-19
884,0.25,40,118,7736,TRUE,2008-2015,0.06864019653842132,4.5373999332174465e-6
885,0.25,40,118,7829,TRUE,1985-1991,-0.019140954002759534,0.2755526241831802
885,0.25,40,118,7829,TRUE,1992-2001,0.02249131645327847,0.1562690095640979
885,0.25,40,118,7829,TRUE,2002-2007,0.13308895862200698,2.3894193238379543e-14
885,0.25,40,118,7829,TRUE,2008-2015,0.06817940361172271,3.256960141534163e-5
886,0.25,40,118,7806,TRUE,1985-1991,-0.02543270894913043,0.13725185619436542
886,0.25,40,118,7806,TRUE,1992-2001,0.011790531050747437,0.4525232058887862
886,0.25,40,118,7806,TRUE,2002-2007,0.12678492047013612,1.7852769119776772e-13
886,0.25,40,118,7806,TRUE,2008-2015,0.05599999069174226,5.414449343779313e-4
887,0.25,40,118,7759,TRUE,1985-1991,-0.011254707317582133,0.5284916555985635
887,0.25,40,118,7759,TRUE,1992-2001,0.0192333568609781,0.2350770424122034
887,0.25,40,118,7759,TRUE,2002-2007,0.1239531940296573,3.344923193219905e-12
887,0.25,40,118,7759,TRUE,2008-2015,0.05518306197951926,9.28975259432827e-4
888,0.25,40,118,7848,TRUE,1985-1991,-0.022371852847072417,0.21354171769366384
888,0.25,40,118,7848,TRUE,1992-2001,0.0017773163605410112,0.9144754772555166
888,0.25,40,118,7848,TRUE,2002-2007,0.12269953214772569,8.393450577947248e-12
888,0.25,40,118,7848,TRUE,2008-2015,0.05174243116378336,0.0023525353775928812
889,0.25,40,118,7776,TRUE,1985-1991,-0.02692029211937851,0.14568011097397773
889,0.25,40,118,7776,TRUE,1992-2001,0.012786774435459749,0.454569523338937
889,0.25,40,118,7776,TRUE,2002-2007,0.11506200714394317,4.906872001135187e-10
889,0.25,40,118,7776,TRUE,2008-2015,0.035833127788872016,0.041319962131769215
890,0.25,40,118,7841,TRUE,1985-1991,-0.02605772479357111,0.1418478555928248
890,0.25,40,118,7841,TRUE,1992-2001,5.657339929635852e-4,0.9720026647355697
890,0.25,40,118,7841,TRUE,2002-2007,0.11028186375071028,3.67748661788901e-10
890,0.25,40,118,7841,TRUE,2008-2015,0.04192148688359331,0.012330745816825936
891,0.25,40,118,7847,TRUE,1985-1991,-0.024942309348989538,0.15771625510938128
891,0.25,40,118,7847,TRUE,1992-2001,0.014515784045210065,0.36615602740883724
891,0.25,40,118,7847,TRUE,2002-2007,0.11075903305199904,3.0748538384851067e-10
891,0.25,40,118,7847,TRUE,2008-2015,0.04303043921047331,0.009669054698624478
892,0.25,40,118,7948,TRUE,1985-1991,-0.032339982706257625,0.07202150498833289
892,0.25,40,118,7948,TRUE,1992-2001,0.005475772472064523,0.7350456042116645
892,0.25,40,118,7948,TRUE,2002-2007,0.12547146072400636,1.455288322348961e-12
892,0.25,40,118,7948,TRUE,2008-2015,0.04510760364346844,0.008024541440972834
893,0.25,40,118,7810,TRUE,1985-1991,-0.010770243761177318,0.5605455551829607
893,0.25,40,118,7810,TRUE,1992-2001,0.021430774321547417,0.20282631721658376
893,0.25,40,118,7810,TRUE,2002-2007,0.10472674676120254,9.762771391217274e-9
893,0.25,40,118,7810,TRUE,2008-2015,0.054106635201791625,0.001853816794061306
894,0.25,40,118,7931,TRUE,1985-1991,-0.01949512921474259,0.25907064440174765
894,0.25,40,118,7931,TRUE,1992-2001,0.029212349637064525,0.06361530740823296
894,0.25,40,118,7931,TRUE,2002-2007,0.1304239420229211,6.861139662357422e-14
894,0.25,40,118,7931,TRUE,2008-2015,0.066916110037169907,4.0096299046047064e-5
895,0.25,40,118,7854,TRUE,1985-1991,-0.01593950759859278,0.3811845802776566
895,0.25,40,118,7854,TRUE,1992-2001,0.006750295614941296,0.6881970318642736
895,0.25,40,118,7854,TRUE,2002-2007,0.10790999756332258,3.4541021881860743e-9
895,0.25,40,118,7854,TRUE,2008-2015,0.04641845797341057,0.007635176914015287
896,0.25,40,118,7823,TRUE,1985-1991,-0.01944051422458188,0.2714476935050934
896,0.25,40,118,7823,TRUE,1992-2001,0.004221363819110192,0.7910018252374879
896,0.25,40,118,7823,TRUE,2002-2007,0.11501203537779492,5.7400531528358495e-11
896,0.25,40,118,7823,TRUE,2008-2015,0.05349255693212134,0.001212919219695693
897,0.25,40,118,7804,TRUE,1985-1991,-0.027770227622648403,0.11325439455103865
897,0.25,40,118,7804,TRUE,1992-2001,0.01010980062766349,0.5308149346700447
897,0.25,40,118,7804,TRUE,2002-2007,0.11603445436380545,3.164390354705874e-11
897,0.25,40,118,7804,TRUE,2008-2015,0.03856880460672231,0.020329517701768645
898,0.25,40,118,7873,TRUE,1985-1991,-0.02489150584606294,0.17640391977701309
898,0.25,40,118,7873,TRUE,1992-2001,0.018654137129387228,0.2685083268235858
898,0.25,40,118,7873,TRUE,2002-2007,0.11369255415220618,7.269021911475754e-10
898,0.25,40,118,7873,TRUE,2008-2015,0.03315284890870261,0.056360404727970936
899,0.25,40,118,7685,TRUE,1985-1991,-0.02459055633059551,0.19701861216731434
899,0.25,40,118,7685,TRUE,1992-2001,-1.714595369745886e-4,0.991998665236729
899,0.25,40,118,7685,TRUE,2002-2007,0.11789077641399265,2.8204092539777846e-10
899,0.25,40,118,7685,TRUE,2008-2015,0.05156764145504557,0.003586056514942075
900,0.25,40,118,7874,TRUE,1985-1991,-0.027891363517580745,0.11921345083751858
900,0.25,40,118,7874,TRUE,1992-2001,0.018636720804072922,0.24934722932719203
900,0.25,40,118,7874,TRUE,2002-2007,0.12738891841701327,7.166129934587038e-13
900,0.25,40,118,7874,TRUE,2008-2015,0.054633869098865306,0.0011770564478423696
901,0.25,40,118,7899,TRUE,1985-1991,-0.04026622132621159,0.03696123624650233
901,0.25,40,118,7899,TRUE,1992-2001,0.008345030269766789,0.6338889839439772
901,0.25,40,118,7899,TRUE,2002-2007,0.1314361772043714,9.478389417635394e-12
901,0.25,40,118,7899,TRUE,2008-2015,0.05296122996954103,0.003731991395573795
902,0.25,40,118,7882,TRUE,1985-1991,-0.006177092977659059,0.7379078504778469
902,0.25,40,118,7882,TRUE,1992-2001,0.020795852296845295,0.2200274146464136
902,0.25,40,118,7882,TRUE,2002-2007,0.12283833251646536,2.3771230138014376e-11
902,0.25,40,118,7882,TRUE,2008-2015,0.06122559156575233,5.129782226338487e-4
903,0.25,40,118,7833,TRUE,1985-1991,-0.02797630051519594,0.10766122721585801
903,0.25,40,118,7833,TRUE,1992-2001,0.014939156714920247,0.3381736486838181
903,0.25,40,118,7833,TRUE,2002-2007,0.12645711848074212,1.7379609734338587e-13
903,0.25,40,118,7833,TRUE,2008-2015,0.05325898670447156,0.001067726714728877
904,0.25,40,118,7914,TRUE,1985-1991,-0.0072978185921852255,0.6852717146850877
904,0.25,40,118,7914,TRUE,1992-2001,0.033085007261459035,0.043510159815048285
904,0.25,40,118,7914,TRUE,2002-2007,0.13214525349161993,2.4915541512106036e-13
904,0.25,40,118,7914,TRUE,2008-2015,0.06198322803127747,3.08380571815928e-4
905,0.25,40,118,7853,TRUE,1985-1991,-0.028330486496573493,0.10456866250943263
905,0.25,40,118,7853,TRUE,1992-2001,0.016329018017443152,0.2989131017801715
905,0.25,40,118,7853,TRUE,2002-2007,0.12820326407695337,2.2570562164680816e-13
905,0.25,40,118,7853,TRUE,2008-2015,0.0617795381224384,1.7070453056707057e-4
906,0.25,40,118,7775,TRUE,1985-1991,-0.020350571265083772,0.24717247053346794
906,0.25,40,118,7775,TRUE,1992-2001,0.010880073163690343,0.49489984342653187
906,0.25,40,118,7775,TRUE,2002-2007,0.12352043103435884,1.3200233361684553e-12
906,0.25,40,118,7775,TRUE,2008-2015,0.05700288546659163,5.500882920632861e-4
907,0.25,40,118,7802,TRUE,1985-1991,-0.016148684289964535,0.36473682301471416
907,0.25,40,118,7802,TRUE,1992-2001,0.00945993946421712,0.5666222682680202
907,0.25,40,118,7802,TRUE,2002-2007,0.10683532370732307,2.56139419249873e-9
907,0.25,40,118,7802,TRUE,2008-2015,0.03558957247873806,0.03504249078095416
908,0.25,40,118,7819,TRUE,1985-1991,-0.01995923697992276,0.2893709105810692
908,0.25,40,118,7819,TRUE,1992-2001,0.007960552322719815,0.6459763035390536
908,0.25,40,118,7819,TRUE,2002-2007,0.10798135062420404,7.85388369392322e-9
908,0.25,40,118,7819,TRUE,2008-2015,0.03952698077623392,0.026715392932571653
909,0.25,40,118,7807,TRUE,1985-1991,-0.01479907162912908,0.4111173575056878
909,0.25,40,118,7807,TRUE,1992-2001,0.0086087427582225845,0.6030963471057396
909,0.25,40,118,7807,TRUE,2002-2007,0.11323816181800656,3.725877885634014e-10
909,0.25,40,118,7807,TRUE,2008-2015,0.047766276664111595,0.005294805634206113
910,0.25,40,118,7708,TRUE,1985-1991,-0.02068884208552453,0.2943734861555825
910,0.25,40,118,7708,TRUE,1992-2001,0.013816262095451969,0.44451939131465995
910,0.25,40,118,7708,TRUE,2002-2007,0.12967517113757177,2.86660270751693e-11
910,0.25,40,118,7708,TRUE,2008-2015,0.05506778174638566,0.0033333695597438794
911,0.25,40,118,7829,TRUE,1985-1991,-0.03217011766524345,0.07712305769817945
911,0.25,40,118,7829,TRUE,1992-2001,0.010318884812541944,0.5329361642621742
911,0.25,40,118,7829,TRUE,2002-2007,0.11502211579410887,2.0940951175071913e-10
911,0.25,40,118,7829,TRUE,2008-2015,0.054459026857909494,0.0014668355276461014
912,0.25,40,118,7891,TRUE,1985-1991,-0.024114123250088382,0.16797877692143526
912,0.25,40,118,7891,TRUE,1992-2001,0.018044641543408013,0.255397071695833
912,0.25,40,118,7891,TRUE,2002-2007,0.13922709150956866,1.3719302372028928e-15
912,0.25,40,118,7891,TRUE,2008-2015,0.06839255994336674,2.8698772777007833e-5
913,0.25,40,118,7857,TRUE,1985-1991,-0.02529100914184633,0.17843892662421224
913,0.25,40,118,7857,TRUE,1992-2001,0.014732367170199039,0.38830947493994145
913,0.25,40,118,7857,TRUE,2002-2007,0.11887099802790614,1.944534200532609e-10
913,0.25,40,118,7857,TRUE,2008-2015,0.04366734466998663,0.01426025058088131
914,0.25,40,118,7788,TRUE,1985-1991,-0.02993916446017775,0.07452582188466343
914,0.25,40,118,7788,TRUE,1992-2001,0.005755371008163559,0.7070110186277445
914,0.25,40,118,7788,TRUE,2002-2007,0.11946356607199196,1.1844554187651219e-12
914,0.25,40,118,7788,TRUE,2008-2015,0.05712171672170606,2.998298576222283e-4
915,0.25,40,118,7795,TRUE,1985-1991,-0.028197463304414284,0.1301617774026907
915,0.25,40,118,7795,TRUE,1992-2001,0.019024842475923454,0.2637659605961991
915,0.25,40,118,7795,TRUE,2002-2007,0.14388897285905047,1.1580967890530822e-14
915,0.25,40,118,7795,TRUE,2008-2015,0.05932656561789331,8.137242682147762e-4
916,0.25,40,118,7809,TRUE,1985-1991,-0.025488180041993293,0.1883159580268606
916,0.25,40,118,7809,TRUE,1992-2001,0.014379968022372226,0.4183225491908681
916,0.25,40,118,7809,TRUE,2002-2007,0.1210759537657411,5.362535977949569e-10
916,0.25,40,118,7809,TRUE,2008-2015,0.05557872167302745,0.002815758302710602
917,0.25,40,118,7988,TRUE,1985-1991,-0.012793828102931133,0.47212210245137753
917,0.25,40,118,7988,TRUE,1992-2001,0.017700533814739648,0.2704279455011383
917,0.25,40,118,7988,TRUE,2002-2007,0.13411522071524146,3.005883031787559e-14
917,0.25,40,118,7988,TRUE,2008-2015,0.07217641766977849,1.9379434518669474e-5
918,0.25,40,118,7809,TRUE,1985-1991,-0.01985536027817235,0.3001563775897286
918,0.25,40,118,7809,TRUE,1992-2001,0.011532275276449254,0.5111379718513662
918,0.25,40,118,7809,TRUE,2002-2007,0.11089984747086694,5.821440691232336e-9
918,0.25,40,118,7809,TRUE,2008-2015,0.048353545001561415,0.007504266859975562
919,0.25,40,118,7701,TRUE,1985-1991,-0.03632915963660255,0.04235677955241245
919,0.25,40,118,7701,TRUE,1992-2001,0.004550970705307564,0.7814305739204501
919,0.25,40,118,7701,TRUE,2002-2007,0.11989805837705952,1.530822715756595e-11
919,0.25,40,118,7701,TRUE,2008-2015,0.04817060536643793,0.004181139380239645
920,0.25,40,118,7868,TRUE,1985-1991,-0.05624560217783947,0.002016244371749105
920,0.25,40,118,7868,TRUE,1992-2001,0.0011469100087247441,0.9451817759680874
920,0.25,40,118,7868,TRUE,2002-2007,0.13638063334085065,5.3100558000366615e-14
920,0.25,40,118,7868,TRUE,2008-2015,0.058400055839058995,6.089160877016584e-4
921,0.25,40,118,7772,TRUE,1985-1991,-0.03306048099487326,0.05353254745715765
921,0.25,40,118,7772,TRUE,1992-2001,0.013963339501371082,0.3749551473904723
921,0.25,40,118,7772,TRUE,2002-2007,0.12231002438413616,9.953703278707637e-13
921,0.25,40,118,7772,TRUE,2008-2015,0.05167993882232672,0.0014182582214616998
922,0.25,40,118,7682,TRUE,1985-1991,-0.021655716610492905,0.21162176864497725
922,0.25,40,118,7682,TRUE,1992-2001,0.016847142078050846,0.2846149083705706
922,0.25,40,118,7682,TRUE,2002-2007,0.11764063210225262,8.884670409284862e-12
922,0.25,40,118,7682,TRUE,2008-2015,0.044477668778178346,0.0062612327774699385
923,0.25,40,118,7978,TRUE,1985-1991,-0.02922001515273379,0.0847831702895145
923,0.25,40,118,7978,TRUE,1992-2001,0.014410907855049667,0.35032468297852587
923,0.25,40,118,7978,TRUE,2002-2007,0.1293234261137617,2.163659309863523e-14
923,0.25,40,118,7978,TRUE,2008-2015,0.05592086352792591,4.79796096454627e-4
924,0.25,40,118,7855,TRUE,1985-1991,-0.03596044334516203,0.05957410887692104
924,0.25,40,118,7855,TRUE,1992-2001,0.014402763384455466,0.4074868338065275
924,0.25,40,118,7855,TRUE,2002-2007,0.12011331335996576,3.589572979770336e-10
924,0.25,40,118,7855,TRUE,2008-2015,0.04670034320960491,0.01020153181687032
925,0.25,40,118,7879,TRUE,1985-1991,-0.028203863765685254,0.13471067720224106
925,0.25,40,118,7879,TRUE,1992-2001,0.006413487634806918,0.7098994758509483
925,0.25,40,118,7879,TRUE,2002-2007,0.11557315271683313,5.339576648473832e-10
925,0.25,40,118,7879,TRUE,2008-2015,0.05088609368149471,0.004406072666261956
926,0.25,40,118,8021,TRUE,1985-1991,-0.023770794439447063,0.17057361840408675
926,0.25,40,118,8021,TRUE,1992-2001,0.009881597321152357,0.5373286678089138
926,0.25,40,118,8021,TRUE,2002-2007,0.11491511946238818,6.429001336266567e-11
926,0.25,40,118,8021,TRUE,2008-2015,0.04449133029934804,0.00679635914075912
927,0.25,40,118,7763,TRUE,1985-1991,-0.033617553757939726,0.0628684498719585
927,0.25,40,118,7763,TRUE,1992-2001,0.011381760539157612,0.4936852903910491
927,0.25,40,118,7763,TRUE,2002-2007,0.12449650598679413,6.4445791332233824e-12
927,0.25,40,118,7763,TRUE,2008-2015,0.05143802159296235,0.002716488957736304
928,0.25,40,118,7867,TRUE,1985-1991,-0.0191434843402667,0.31137501068248946
928,0.25,40,118,7867,TRUE,1992-2001,0.016997714513236152,0.3250774816713438
928,0.25,40,118,7867,TRUE,2002-2007,0.12019689092290048,1.7581602151927676e-10
928,0.25,40,118,7867,TRUE,2008-2015,0.05847791961230351,0.0011847776490358122
929,0.25,40,118,7980,TRUE,1985-1991,-0.02420465035270653,0.1654825227101926
929,0.25,40,118,7980,TRUE,1992-2001,0.010842742703782594,0.4889068588462407
929,0.25,40,118,7980,TRUE,2002-2007,0.1289566073745036,7.072854964586348e-14
929,0.25,40,118,7980,TRUE,2008-2015,0.058542880155434324,3.852066496167783e-4
930,0.25,40,118,7726,TRUE,1985-1991,-0.03040260033844907,0.10030472055618352
930,0.25,40,118,7726,TRUE,1992-2001,0.007105900471873053,0.6727808915435198
930,0.25,40,118,7726,TRUE,2002-2007,0.12287370765878058,2.208055941417569e-11
930,0.25,40,118,7726,TRUE,2008-2015,0.05200844721873963,0.00272891736939476
931,0.25,40,118,7825,TRUE,1985-1991,-0.03446400819214829,0.05664277880948991
931,0.25,40,118,7825,TRUE,1992-2001,8.990049952140103e-4,0.956303112843412
931,0.25,40,118,7825,TRUE,2002-2007,0.12101957669959154,1.348309615773614e-11
931,0.25,40,118,7825,TRUE,2008-2015,0.04326058309545529,0.011819037436608431
932,0.25,40,118,7610,TRUE,1985-1991,-0.028063940899182453,0.10374502868862641
932,0.25,40,118,7610,TRUE,1992-2001,0.022551622951877466,0.15010789085575982
932,0.25,40,118,7610,TRUE,2002-2007,0.11963626024603591,2.605705667080423e-12
932,0.25,40,118,7610,TRUE,2008-2015,0.048135571649745766,0.002852895851025899
933,0.25,40,118,7927,TRUE,1985-1991,-0.019330905267450058,0.26273845868961576
933,0.25,40,118,7927,TRUE,1992-2001,0.026432814825887704,0.08763209085726077
933,0.25,40,118,7927,TRUE,2002-2007,0.13904780613586037,7.050309619052654e-16
933,0.25,40,118,7927,TRUE,2008-2015,0.07021110984413538,1.580908337302503e-5
934,0.25,40,118,7809,TRUE,1985-1991,-0.0273323195338796,0.128310000227465
934,0.25,40,118,7809,TRUE,1992-2001,0.010958554538627777,0.5044230756398016
934,0.25,40,118,7809,TRUE,2002-2007,0.11404829508334838,1.8112583468418723e-10
934,0.25,40,118,7809,TRUE,2008-2015,0.042428386461488804,0.011972877588363406
935,0.25,40,118,7805,TRUE,1985-1991,-0.02787485732517624,0.1252820282765382
935,0.25,40,118,7805,TRUE,1992-2001,0.015921171862302592,0.3399679682542852
935,0.25,40,118,7805,TRUE,2002-2007,0.13755739094787764,5.2420237480760507e-14
935,0.25,40,118,7805,TRUE,2008-2015,0.06056868464206992,4.5684394157463533e-4
936,0.25,40,118,7788,TRUE,1985-1991,-0.010888593612580657,0.5497252683364003
936,0.25,40,118,7788,TRUE,1992-2001,0.01429161811225456,0.38571836939014287
936,0.25,40,118,7788,TRUE,2002-2007,0.10002818239729551,2.803254468505579e-8
936,0.25,40,118,7788,TRUE,2008-2015,0.04355747877070337,0.010305298711052017
937,0.25,40,118,7939,TRUE,1985-1991,-0.020285287258219844,0.2718931559215445
937,0.25,40,118,7939,TRUE,1992-2001,0.0013672894811638699,0.935005839892173
937,0.25,40,118,7939,TRUE,2002-2007,0.11905183495084293,9.593457579740291e-11
937,0.25,40,118,7939,TRUE,2008-2015,0.051617602726755835,0.003085354712207865
938,0.25,40,118,7842,TRUE,1985-1991,-0.022688707544827467,0.2139727335499439
938,0.25,40,118,7842,TRUE,1992-2001,0.017086245283788968,0.3051848760983016
938,0.25,40,118,7842,TRUE,2002-2007,0.13474972478619932,1.7628627242400869e-13
938,0.25,40,118,7842,TRUE,2008-2015,0.0585914871731438,6.45467248858297e-4
939,0.25,40,118,7839,TRUE,1985-1991,-0.020882996559114533,0.27993077233745944
939,0.25,40,118,7839,TRUE,1992-2001,0.017729062493471268,0.31210219012107565
939,0.25,40,118,7839,TRUE,2002-2007,0.11608894644987179,1.3504364574787813e-9
939,0.25,40,118,7839,TRUE,2008-2015,0.05969175337805219,9.031389453650727e-4
940,0.25,40,118,7795,TRUE,1985-1991,-0.014258579065666147,0.4439841714345699
940,0.25,40,118,7795,TRUE,1992-2001,0.024641962092062562,0.14690363655704544
940,0.25,40,118,7795,TRUE,2002-2007,0.11032929241774342,2.5387223397613507e-9
940,0.25,40,118,7795,TRUE,2008-2015,0.056034329239037645,0.0015447315802418512
941,0.25,40,118,7652,TRUE,1985-1991,-0.024874477305464642,0.2030142936348645
941,0.25,40,118,7652,TRUE,1992-2001,0.01941566346129946,0.27905165437384044
941,0.25,40,118,7652,TRUE,2002-2007,0.11228478095437817,6.489240750230067e-9
941,0.25,40,118,7652,TRUE,2008-2015,0.04216890709830118,0.021785430622738106
942,0.25,40,118,7663,TRUE,1985-1991,-0.03098503954998482,0.07231746492560757
942,0.25,40,118,7663,TRUE,1992-2001,0.024359149232678283,0.11852487901390124
942,0.25,40,118,7663,TRUE,2002-2007,0.13364815456210224,5.972304479526688e-15
942,0.25,40,118,7663,TRUE,2008-2015,0.0617384947785316,1.2798487237756175e-4
943,0.25,40,118,7686,TRUE,1985-1991,-0.02365408308032988,0.21119123511763568
943,0.25,40,118,7686,TRUE,1992-2001,0.02391089228984062,0.17049131699070824
943,0.25,40,118,7686,TRUE,2002-2007,0.1324539381813574,2.2980727667339657e-12
943,0.25,40,118,7686,TRUE,2008-2015,0.05475868827522779,0.002272866341147275
944,0.25,40,118,7809,TRUE,1985-1991,-0.021500528865419383,0.2263877204623925
944,0.25,40,118,7809,TRUE,1992-2001,0.011345410584955775,0.48249437768745435
944,0.25,40,118,7809,TRUE,2002-2007,0.1215020951425569,1.0216903146474511e-11
944,0.25,40,118,7809,TRUE,2008-2015,0.05370402910458269,0.0012824222834072387
945,0.25,40,118,7910,TRUE,1985-1991,-0.009493646032636605,0.5877777108000466
945,0.25,40,118,7910,TRUE,1992-2001,0.01693837819588613,0.2870469487762138
945,0.25,40,118,7910,TRUE,2002-2007,0.11657864568599305,2.808290114528921e-11
945,0.25,40,118,7910,TRUE,2008-2015,0.05148829473323593,0.0018595613493814552
946,0.25,40,118,7844,TRUE,1985-1991,-0.03890831794078418,0.03407826766471435
946,0.25,40,118,7844,TRUE,1992-2001,0.01735535264251712,0.29640234537080523
946,0.25,40,118,7844,TRUE,2002-2007,0.13653108828064503,6.763247617399015e-14
946,0.25,40,118,7844,TRUE,2008-2015,0.06386029275634966,1.8455405426525743e-4
947,0.25,40,118,7800,TRUE,1985-1991,-0.03992380683104713,0.025095436862832995
947,0.25,40,118,7800,TRUE,1992-2001,0.014337820001123922,0.3709062453985295
947,0.25,40,118,7800,TRUE,2002-2007,0.12669222242103206,6.888044318222344e-13
947,0.25,40,118,7800,TRUE,2008-2015,0.04849177581232001,0.0035421812147878656
948,0.25,40,118,7771,TRUE,1985-1991,-0.032830478792108056,0.08076555512384448
948,0.25,40,118,7771,TRUE,1992-2001,0.0159610785770756,0.3569363638163915
948,0.25,40,118,7771,TRUE,2002-2007,0.12121019132888002,1.2247782156135356e-10
948,0.25,40,118,7771,TRUE,2008-2015,0.05311459870293639,0.002691755827970354
949,0.25,40,118,7809,TRUE,1985-1991,-0.018909719297748456,0.2952805547022258
949,0.25,40,118,7809,TRUE,1992-2001,0.016198955073060843,0.32598985959844046
949,0.25,40,118,7809,TRUE,2002-2007,0.13064253733742046,4.108866093435464e-13
949,0.25,40,118,7809,TRUE,2008-2015,0.062175199851321805,3.2818438221253276e-4
950,0.25,40,118,7687,TRUE,1985-1991,-0.035199118097476965,0.05525671658520308
950,0.25,40,118,7687,TRUE,1992-2001,0.011282762184961263,0.5047383941292434
950,0.25,40,118,7687,TRUE,2002-2007,0.11869645782190899,9.375702645163344e-11
950,0.25,40,118,7687,TRUE,2008-2015,0.05836317537769057,7.889439335169477e-4
951,0.25,40,118,7901,TRUE,1985-1991,-0.022176147432251297,0.21494161922259303
951,0.25,40,118,7901,TRUE,1992-2001,0.025859467023401035,0.11229218153228436
951,0.25,40,118,7901,TRUE,2002-2007,0.13506447551497897,3.4859416461756677e-14
951,0.25,40,118,7901,TRUE,2008-2015,0.06070286860095371,3.6741039768378427e-4
952,0.25,40,118,7801,TRUE,1985-1991,-0.03270044787835548,0.06849761168703485
952,0.25,40,118,7801,TRUE,1992-2001,0.01934545647677302,0.23976844681061074
952,0.25,40,118,7801,TRUE,2002-2007,0.13065140283880194,3.34308037676601e-13
952,0.25,40,118,7801,TRUE,2008-2015,0.05440612333278373,0.0015517472716432858
953,0.25,40,118,7746,TRUE,1985-1991,-0.02052119879629581,0.2610005808573325
953,0.25,40,118,7746,TRUE,1992-2001,0.012269999342724922,0.4546678897521898
953,0.25,40,118,7746,TRUE,2002-2007,0.12916041424603825,7.923131544706514e-13
953,0.25,40,118,7746,TRUE,2008-2015,0.06063190978693572,3.3950242622104223e-4
954,0.25,40,118,7708,TRUE,1985-1991,-0.028305241178859072,0.12192447032819637
954,0.25,40,118,7708,TRUE,1992-2001,0.020262088088254877,0.2182397977701945
954,0.25,40,118,7708,TRUE,2002-2007,0.13457711604338965,3.8846751775002535e-14
954,0.25,40,118,7708,TRUE,2008-2015,0.05380922497983101,0.001624961360424043
955,0.25,40,118,7758,TRUE,1985-1991,-0.021555331720084305,0.21634199362978443
955,0.25,40,118,7758,TRUE,1992-2001,0.019965593056599156,0.21363633693611614
955,0.25,40,118,7758,TRUE,2002-2007,0.12580485049294096,5.753697975172673e-13
955,0.25,40,118,7758,TRUE,2008-2015,0.04785186457329858,0.0036948778769503522
956,0.25,40,118,7822,TRUE,1985-1991,-0.022440475633600993,0.22767216415454547
956,0.25,40,118,7822,TRUE,1992-2001,0.0065481716024931545,0.6968666354276685
956,0.25,40,118,7822,TRUE,2002-2007,0.10856175507395285,4.0552214072351396e-9
956,0.25,40,118,7822,TRUE,2008-2015,0.0433286500951683,0.013430102896432268
957,0.25,40,118,7760,TRUE,1985-1991,-0.030551271497291022,0.07541711676694597
957,0.25,40,118,7760,TRUE,1992-2001,-0.006275956312947875,0.6865328178594012
957,0.25,40,118,7760,TRUE,2002-2007,0.10763517851703035,2.963798741170098e-10
957,0.25,40,118,7760,TRUE,2008-2015,0.03483109627824296,0.03072357487928914
958,0.25,40,118,7960,TRUE,1985-1991,-0.02730160220574499,0.14133451224362117
958,0.25,40,118,7960,TRUE,1992-2001,0.015255014131056677,0.3716322371127253
958,0.25,40,118,7960,TRUE,2002-2007,0.12455377885703231,2.5873315521665732e-11
958,0.25,40,118,7960,TRUE,2008-2015,0.05749196020199079,0.0013171781319366185
959,0.25,40,118,7824,TRUE,1985-1991,-0.017176121229442273,0.3264798964346356
959,0.25,40,118,7824,TRUE,1992-2001,0.015907622391295596,0.31559428560127795
959,0.25,40,118,7824,TRUE,2002-2007,0.11878783776997824,9.357081744893363e-12
959,0.25,40,118,7824,TRUE,2008-2015,0.04765409396176927,0.003837038672065501
960,0.25,40,118,7761,TRUE,1985-1991,-0.018007301199739048,0.3510533391836787
960,0.25,40,118,7761,TRUE,1992-2001,0.009436290949525413,0.5923583080122499
960,0.25,40,118,7761,TRUE,2002-2007,0.11387169864332168,4.019633878903589e-9
960,0.25,40,118,7761,TRUE,2008-2015,0.05678963614728384,0.0018154223497880307
961,0.25,40,118,7895,TRUE,1985-1991,-0.027710176112309907,0.1250900919404681
961,0.25,40,118,7895,TRUE,1992-2001,0.008170563306784132,0.6194113942592119
961,0.25,40,118,7895,TRUE,2002-2007,0.10714749642793822,2.8854006253268565e-9
961,0.25,40,118,7895,TRUE,2008-2015,0.04317890115712714,0.011708131407769787
962,0.25,40,118,7801,TRUE,1985-1991,-0.034188893126286736,0.04097016287225295
962,0.25,40,118,7801,TRUE,1992-2001,0.0010546969767071396,0.9450199679067829
962,0.25,40,118,7801,TRUE,2002-2007,0.11002416636746534,5.6444455399357753e-11
962,0.25,40,118,7801,TRUE,2008-2015,0.04202070361405414,0.007448455357861957
963,0.25,40,118,7797,TRUE,1985-1991,-0.03359198017071573,0.06552908233432853
963,0.25,40,118,7797,TRUE,1992-2001,-5.6974099163936e-4,0.9727344672535868
963,0.25,40,118,7797,TRUE,2002-2007,0.10420077999557052,9.231497910006477e-9
963,0.25,40,118,7797,TRUE,2008-2015,0.04346738929945167,0.011060695011794243
964,0.25,40,118,7709,TRUE,1985-1991,-0.016340124309033765,0.36636057649585596
