row_id,stat_rec,year,hat,pearson_resid,cooks_approx,flag_cooks_extreme,flag_hat,flag_any
9609,47E7,2013,0.002574035371755241,-1.0255443312175476,3.401512423249229e-4,FALSE,TRUE,TRUE
1195,48F2,1987,0.003177965030300295,0.9160149129188226,3.3545089589207493e-4,FALSE,TRUE,TRUE
1245,42F1,1988,0.0023957728906835547,-1.0506236841876886,3.321493995817776e-4,FALSE,TRUE,TRUE
1444,41E9,1988,0.003205625340237357,0.9009019863696571,3.2731560240704315e-4,FALSE,TRUE,TRUE
9138,48E7,2011,0.004085924960250142,-0.7896024415436872,3.210507021496539e-4,FALSE,TRUE,TRUE
604,37F0,1986,0.00275839457618641,0.9599494714964321,3.1949375417713184e-4,FALSE,TRUE,TRUE
8254,42E9,2008,0.002310454765012031,1.0451740576304678,3.1695228249627486e-4,FALSE,TRUE,TRUE
8185,47E7,2008,0.003939043227724733,0.7950712270640063,3.1371912831735523e-4,FALSE,TRUE,TRUE
8253,42E8,2008,0.002600987035238267,0.9718112675589214,3.086556224931823e-4,FALSE,TRUE,TRUE
7025,41F1,2005,0.002668090633623407,-0.9535499942536116,3.048723919923383e-4,FALSE,TRUE,TRUE
768,32F3,1986,0.0032718274776125066,0.8542239040810445,3.00393396530621e-4,FALSE,TRUE,TRUE
160,43F1,1985,0.0024839705677859123,-0.9721823605422094,2.949253924142572e-4,FALSE,TRUE,TRUE
6862,47E8,2004,0.003403956286716519,0.8287415358191039,2.9423469482427823e-4,FALSE,TRUE,TRUE
1016,41E9,1987,0.0036019284475063674,0.8045632381049144,2.935619120270624e-4,FALSE,TRUE,TRUE
7172,47E7,2005,0.003982497879222184,0.7640396187889388,2.929296851079379e-4,FALSE,TRUE,TRUE
1328,39F7,1988,0.002365461457946709,-0.9914694903757666,2.9203953345989617e-4,FALSE,TRUE,TRUE
468,41E8,1986,0.006853223916124557,-0.5785516936502269,2.9071162522844663e-4,FALSE,TRUE,TRUE
7521,48E7,2006,0.004929150699073216,0.6675445837380091,2.772902853308681e-4,FALSE,TRUE,TRUE
47,41E8,1985,0.0028352577023984713,-0.8685467393876503,2.688779026129995e-4,FALSE,TRUE,TRUE
9464,47E8,2012,0.002560844204374564,0.9135260809059076,2.685111017046672e-4,FALSE,TRUE,TRUE
1396,37F0,1988,0.0026298231416070415,0.9002782465288266,2.678411572150237e-4,FALSE,TRUE,TRUE
479,45E6,1986,0.006693673854149972,-0.5610266630687732,2.6691634028672113e-4,FALSE,TRUE,TRUE
452,37F1,1986,0.002737739825369211,0.8743761933417944,2.6307529581779814e-4,FALSE,TRUE,TRUE
262,42F2,1985,0.0032526703164925267,0.8011412644968802,2.6266251652677316e-4,FALSE,TRUE,TRUE
1068,41E7,1987,0.0029909412851546937,0.8275134335768538,2.5755488848728473e-4,FALSE,TRUE,TRUE
1072,41E8,1987,0.004415853899797019,0.6784302869150547,2.5631806760529073e-4,FALSE,TRUE,TRUE
9914,43F2,2014,0.003986138749853275,-0.7129226134134389,2.5527979395727733e-4,FALSE,TRUE,TRUE
8285,44F2,2008,0.0023828001371854796,-0.9221488212859539,2.5449063420275857e-4,FALSE,TRUE,TRUE
1058,45E6,1987,0.0037476998228622403,0.7320825328368056,2.529625478132238e-4,FALSE,TRUE,TRUE
451,37F0,1986,0.00275839457618641,-0.845555726822779,2.4788491315237373e-4,FALSE,TRUE,TRUE
8165,42E8,2008,0.002600987035238267,-0.8564302195235693,2.3971449661966513e-4,FALSE,TRUE,TRUE
1476,47E7,1988,0.004202801243240016,0.6706219530322577,2.382662868312157e-4,FALSE,TRUE,TRUE
5970,45E6,2002,0.0023513701280473364,-0.8966773371428337,2.3743687928517532e-4,FALSE,TRUE,TRUE
5745,42E8,2001,0.002492334943557363,-0.8637124850214942,2.3357283452571584e-4,FALSE,TRUE,TRUE
1194,47F2,1987,0.002524495971317626,0.8555315609820655,2.3214123351674766e-4,FALSE,TRUE,TRUE
827,47F2,1987,0.002524495971317626,-0.8540664409049081,2.3134681851267496e-4,FALSE,TRUE,TRUE
9445,45E6,2012,0.003253216239441124,-0.7494351835946722,2.298907062872246e-4,FALSE,TRUE,TRUE
1468,45F0,1988,0.002319217824899484,0.8829473127908567,2.270585803268641e-4,FALSE,TRUE,TRUE
10388,34F1,2015,0.002600987035238267,0.8323315769714742,2.264138943174603e-4,FALSE,TRUE,TRUE
1371,45F0,1988,0.002319217824899484,-0.880707019168579,2.2590781504268145e-4,FALSE,TRUE,TRUE
7501,42E9,2006,0.005697517897231781,-0.5559631180990398,2.2266431856378776e-4,FALSE,TRUE,TRUE
5528,47E7,2001,0.0023889710458525966,-0.8453101619556886,2.14402870442862e-4,FALSE,TRUE,TRUE
7169,45E6,2005,0.002571247933831545,0.8066988603815322,2.1023890664959653e-4,FALSE,TRUE,TRUE
325,45F0,1985,0.004084438635182654,0.6324101858563155,2.058709479920198e-4,FALSE,TRUE,TRUE
354,36F7,1985,0.003425529441457128,-0.6723752969792797,1.94913401512138e-4,FALSE,TRUE,TRUE
