stat_rec,year,mean_ln_B_obs_ry,n_hauls_ry,B_lag_neighbour,n_neighbours_used
38F2,2000,9.672070799636668,2,10.913444182119795,4
38F3,2000,11.978615998929744,3,10.93737316136651,4
38F4,2000,11.92668063981566,2,11.678974537073447,4
38F5,2000,10.794534013949228,3,11.233148234043108,4
38F6,2000,10.646386539209,3,10.93335448779927,4
38F7,2000,11.130131732501246,3,11.282940782600901,3
38F8,2000,NA,0,11.059911312647,4
39E8,2000,10.646059989668679,2,12.25055507257144,4
39E9,2000,12.584869890875979,2,12.239166469623587,4
39F0,2000,13.713221416918326,2,12.629648645216978,4
39F1,2000,11.347543528611725,3,12.005433713993435,4
39F2,2000,10.11004517784935,3,11.376207043963124,4
39F3,2000,10.98840024820203,3,11.317065827233463,4
39F4,2000,12.290961480796636,2,11.574602640803857,4
39F5,2000,12.25856441292131,3,11.394670877948311,4
39F6,2000,10.768299994147718,3,11.340174393538174,4
39F7,2000,12.08793211261495,3,10.994349666076092,4
39F8,2000,11.008391586322936,1,11.429546398816221,3
40E8,2000,11.819965927502441,2,11.41100546268976,4
40E9,2000,11.956361384787634,2,12.351366822491968,4
40F0,2000,12.655948577698162,3,13.082213771086266,4
40F1,2000,13.307421645740911,3,12.67724363060982,4
40F2,2000,13.49681359940207,4,11.466785154532989,4
40F3,2000,10.88864065135812,3,12.225189022850394,4
40F4,2000,11.124765262276432,3,11.979680661417039,4
40F5,2000,11.724888022899666,2,11.481484906550453,4
40F6,2000,10.367814509407433,2,10.958433656093941,4
40F7,2000,11.070575351332469,2,10.741286989363466,4
41E7,2000,11.77884660275849,2,12.08385464782977,4
41E8,2000,11.262753873544234,2,12.137506019213335,4
41E9,2000,12.344682893891296,2,12.266860987753638,4
41F0,2000,13.351850636898195,2,12.856882345913025,4
41F1,2000,13.208668816727322,2,12.76995531487369,4
41F2,2000,11.56103314318357,2,12.857980672504633,4
41F3,2000,13.290776981521041,2,11.854821450859887,4
41F4,2000,13.014232490613736,3,12.108769958016653,4
41F5,2000,12.17479544159664,3,11.669626642563015,4
41F6,2000,10.269971255995912,3,10.933468301190048,4
41F7,2000,10.239430079435573,2,10.688623419936032,4
42E7,2000,12.646170137571296,2,12.172329313857105,4
42E8,2000,12.606528652701112,2,12.361647548331149,4
42E9,2000,12.496478055784486,2,12.655435254822535,4
42F0,2000,13.21822909533532,2,12.757919442138423,4
42F1,2000,12.85951583367208,2,12.656374220101661,4
42F2,2000,11.4356632923681,2,12.110124875187719,4
42F3,2000,11.955379518284127,3,12.075965761577496,4
42F4,2000,11.844742146672502,3,12.092331416636409,4
42F5,2000,11.669414800742748,2,11.42336405796707,4
42F6,2000,10.95183317432055,2,11.052388223263707,4
42F7,2000,10.462113898095197,1,11.139415172200888,4
43E8,2000,13.041188126424581,2,12.413957852772707,4
43E9,2000,12.452300377362418,3,12.760318647293506,4
43F0,2000,12.323833242198926,2,12.6011149165382,4
43F1,2000,12.7629356759759,2,12.368696793658206,4
43F2,2000,12.064571005611093,2,12.02425726648536,4
43F3,2000,11.73268062574834,3,12.031952299984052,4
43F4,2000,11.730298856905026,3,11.777938458229347,4
43F5,2000,10.72208546927859,2,11.907909663165407,4
43F6,2000,11.80805293822097,2,11.41403379930462,4
43F7,2000,11.558344496826457,2,10.865357522518073,4
44E6,2000,12.530196265954082,2,12.649224851494372,3
44E7,2000,12.156731024941926,2,12.690352787895161,4
44E8,2000,12.440271356085375,2,12.845459351273707,4
44E9,2000,13.179775164766033,2,12.360449336806306,4
44F0,2000,11.970994517479166,2,12.397130685871446,4
44F1,2000,12.226867093150727,2,12.239444013530163,4
44F2,2000,12.1657494718491,2,12.2385885018058,4
44F3,2000,12.377559819135964,3,12.470173130758788,4
44F4,2000,12.812245591217959,3,12.314073899468294,4
44F5,2000,12.423872056792884,3,11.997298695610219,4
45E6,2000,13.260660952863404,2,12.564467438172107,3
45E7,2000,12.530282576677786,2,12.763614634663018,4
45E8,2000,13.004143088962287,2,12.511017395580794,4
45E9,2000,12.578231096298268,2,12.507829502235296,4
45F0,2000,11.858047243370098,1,12.160485413719591,4
45F1,2000,12.058096388816482,1,12.204837516850036,4
45F2,2000,12.285356089325422,2,12.724324787024031,4
45F3,2000,13.17001683421975,2,12.435912469426476,4
45F4,2000,12.724564865039298,2,12.678997837194725,4
46E6,2000,NA,0,13.32429780471504,3
46E7,2000,12.632923471884453,2,13.034958706445599,3
46E8,2000,12.495284553261747,2,12.908607096468147,4
46E9,2000,11.989352511842766,2,12.606633658086539,4
46F0,2000,12.034619652284448,2,12.24968494433563,4
46F1,2000,12.449079641553897,1,12.684984917167204,4
46F2,2000,13.50343645321079,2,12.464162116011412,4
46F3,2000,12.356169104205225,2,12.737648793343341,4
47E6,2000,NA,0,13.356116230640858,2
47E7,2000,14.079308989397264,2,13.320466392533769,2
47E8,2000,14.008009313183084,2,13.275470169834689,4
47E9,2000,13.31839933050169,2,12.713981365255908,4
47F0,2000,12.702260380575764,3,12.762516880708079,4
47F1,2000,13.143787174357096,2,12.604275216876422,4
47F2,2000,12.766043628961103,2,12.678395371214773,4
47F3,2000,11.511098256981722,2,12.508617798273972,4
48E7,2000,NA,0,13.392497924685943,3
48E8,2000,13.208887806178055,1,13.017869849029204,3
48E9,2000,12.156303255422014,2,12.907487465209904,4
48F0,2000,12.553261365689082,2,12.520063504804353,4
48F1,2000,12.499717216414922,2,12.810835784162856,4
48F2,2000,12.555259600309487,2,12.620186728514346,4
48F3,2000,12.356998859620074,2,12.278940192848832,4
49E8,2000,12.88929697848251,1,12.462086650615031,4
49E9,2000,12.549401358470789,2,12.435923678249921,4
49F0,2000,12.721973166804712,2,12.739410114293968,4
49F1,2000,12.991034996295763,2,12.904819601600343,4
49F2,2000,12.857987209061285,2,12.544540282429633,4
49F3,2000,12.191415705042836,2,12.499825369756431,4
50E8,2000,12.113936125520837,1,12.619852155800297,4
50E9,2000,11.976121312290447,1,12.620431325558446,4
50F0,2000,12.863942736720235,2,12.880793653309441,4
50F1,2000,13.539600814120453,2,12.738221269313739,4
50F2,2000,12.440450828070443,2,12.987891818901769,4
50F3,2000,12.343864582273925,2,12.674992103081495,4
51E8,2000,12.659545250906309,2,12.582495459838839,4
51E9,2000,12.954445081521921,2,12.508770502184936,4
51F0,2000,13.28547932002215,2,12.61299141167528,4
51F1,2000,12.657456516168516,2,13.224784385253564,4
51F2,2000,13.210114670151416,2,12.745343185158333,4
31F1,2001,11.98130446846753,3,11.979812516936576,4
31F2,2001,13.979408738374868,2,11.655956717948055,4
32F1,2001,10.804963630399962,4,11.43419215729717,4
32F2,2001,12.80948154984195,2,11.60825901340182,4
32F3,2001,11.028077223082773,3,11.674800508905678,4
33F1,2001,10.325396149129528,2,10.056394032018733,4
33F2,2001,10.620586461749676,3,10.94795127989316,4
33F3,2001,11.055851447975478,5,11.347386414454942,4
33F4,2001,12.21328257605561,3,11.383414765760156,4
34F1,2001,9.1989500632996,3,9.98161210904722,4
34F2,2001,9.601075972625692,3,10.452504456694633,4
34F3,2001,11.52759939693171,5,10.873290984382972,4
34F4,2001,11.922130995050665,4,11.890123875476943,4
35F0,2001,9.851394981853929,2,11.037260089767782,4
35F1,2001,10.148581332579726,3,10.430515119164962,4
35F2,2001,10.462881904797545,3,11.016405523021195,4
35F3,2001,10.914105521880055,4,11.446574663156332,4
35F4,2001,12.905508007040401,5,11.181403674054582,4
36F0,2001,12.592675436483034,3,11.594358213872415,4
36F1,2001,12.208833526708771,3,12.231472793781707,4
36F2,2001,13.401859264999304,3,11.436364284077005,4
36F3,2001,10.89030934385567,5,11.866455293428325,4
36F4,2001,10.999068835431943,4,11.840786888772904,4
36F5,2001,12.113323666415353,5,11.066213050570937,4
36F6,2001,10.094505942545787,3,11.745146771267487,4
36F7,2001,10.826679608479827,3,10.913786836659702,4
37E9,2001,11.760700185962271,2,12.967103630900006,4
37F0,2001,12.556504160964687,3,12.599907963509171,4
37F1,2001,12.782775141064764,3,12.373449779914868,4
37F2,2001,12.183432360946034,3,12.265203052108555,4
37F3,2001,12.150787551401999,5,11.600204398552385,4
37F4,2001,11.454006537780188,4,11.640749408515067,4
37F5,2001,11.717270886525826,4,11.899260139840857,4
37F6,2001,12.323312923648944,3,11.15923059365754,4
37F7,2001,11.516874576853903,3,10.968625248297151,4
37F8,2001,9.720453903590174,3,10.457550844061213,4
38E9,2001,13.455753835625687,3,12.552201294515763,4
38F0,2001,13.263481090526614,3,12.843829289562038,4
38F1,2001,12.54502907103998,3,12.357151762275135,4
38F2,2001,10.725390250968154,4,11.578385925544499,4
38F3,2001,11.873069351627647,5,11.10210313814623,4
38F4,2001,11.695870360700496,5,11.418200326883191,4
38F5,2001,11.706397431518942,5,11.639350379935237,4
38F6,2001,11.30827096870464,4,11.606486519619398,4
38F7,2001,11.00405455746966,3,10.377554252183671,4
38F8,2001,8.482594633441467,1,10.017681762912156,4
39E8,2001,12.100972989728112,3,12.84202517873106,4
39E9,2001,13.083650911846057,3,12.887016263505654,4
39F0,2001,12.818030090617793,3,12.98189522210631,4
39F1,2001,12.656960566541008,4,12.018162091865864,4
39F2,2001,9.712012918564335,3,11.450744583154403,4
39F3,2001,9.836364389514271,4,10.672760259587964,4
39F4,2001,10.639327986605988,4,10.534024176965483,4
39F5,2001,11.835989303809988,3,11.49041688237703,4
39F6,2001,11.392181165840045,3,11.44748517705802,4
39F7,2001,10.202476829734673,3,10.355144829350735,4
39F8,2001,9.143741760854118,1,9.89243196347123,4
40E8,2001,11.655387829401468,3,12.196375576989563,4
40E9,2001,13.173308138051027,3,12.81379063584044,4
40F0,2001,12.92348831951156,3,13.153078012861762,4
40F1,2001,12.997576287241346,3,12.787679216831712,4
40F2,2001,12.584263125594182,3,11.397488247423535,4
40F3,2001,10.466630781553883,3,10.571422915563398,4
40F4,2001,8.767872653837175,2,11.098576117064091,4
40F5,2001,12.223760945543143,1,11.219966851642202,4
40F6,2001,12.443203605982777,2,11.191483728799192,4
40F7,2001,9.880601833239119,1,11.17810089234389,4
41E7,2001,11.757012627201174,2,11.814659095739756,4
41E8,2001,11.754208552977941,2,12.504037622935536,4
41E9,2001,13.592635482602681,2,13.076610609147277,4
41F0,2001,13.623397535536881,2,13.118180258825792,4
41F1,2001,12.986004855680097,2,12.956253935175976,4
41F2,2001,12.413733002334572,2,12.291337146138511,4
41F3,2001,11.097191493307964,2,11.191877219321016,4
41F4,2001,11.064584754553355,1,10.826925375488262,4
41F5,2001,11.832801842938862,2,11.859536578502514,4
41F6,2001,11.269390970574461,1,11.676318677025431,4
41F7,2001,10.797332163083647,1,10.999066620790181,4
42E7,2001,10.837925448042792,2,12.34628825044804,4
42E8,2001,13.01111455253682,2,12.302619870030055,4
42E9,2001,13.755528210023257,2,13.217549454813337,4
42F0,2001,12.970592377508826,2,13.53533698137909,4
42F1,2001,12.790308915591105,2,12.91249014981638,4
42F2,2001,12.497889109971801,2,12.21908013074729,4
42F3,2001,10.822560338842255,2,11.533850835749565,4
42F4,2001,11.609835511869044,2,11.47853658673547,4
42F5,2001,12.880409643339096,2,11.542711385689344,4
42F6,2001,11.63193709609644,2,12.042386002645365,4
42F7,2001,11.214336583250708,2,11.819943385137236,4
43E8,2001,12.86281726907623,2,12.881764892417129,4
43E9,2001,13.295855406605025,2,13.362278192304576,4
43F0,2001,13.97211326436511,2,13.233029236241473,4
43F1,2001,13.195474256104795,2,13.307876317273166,4
43F2,2001,12.849718266221231,2,12.2024861447073,4
43F3,2001,10.93048722784945,2,11.634815319506549,4
43F4,2001,11.146591610207167,2,11.497913440814711,4
43F5,2001,11.096271091853028,2,12.268558588542188,4
43F6,2001,12.805406813417195,2,11.753782985776605,4
43F7,2001,12.04509746795166,2,11.612253163961997,4
44E6,2001,12.23342719597579,2,12.333016753835501,3
44E7,2001,11.709172040254634,2,12.758555746874924,4
44E8,2001,13.510917570272039,2,12.614091849660532,4
44E9,2001,12.858654025753708,2,13.240738420693997,4
44F0,2001,13.470194904747244,2,13.045724733520899,4
44F1,2001,13.619364822915218,2,12.850465595066185,4
44F2,2001,12.18609398490316,2,12.632561115515049,4
44F3,2001,11.720391062755542,2,12.35635508823818,4
44F4,2001,12.355059931687325,2,11.92767960728584,4
44F5,2001,12.24182628720529,3,11.79995802568072,4
45E6,2001,13.050797947206643,2,12.748670962940315,3
45E7,2001,12.239080274045225,2,12.889799867454691,4
45E8,2001,13.025724063557558,2,12.962093771897456,4
45E9,2001,12.685985801151684,2,12.655214298447701,4
45F0,2001,11.732766821049557,2,12.759749059189767,4
45F1,2001,12.550099234509542,2,12.7684933950362,4
45F2,2001,12.340770310168201,2,13.13133327680685,4
45F3,2001,13.953779208512783,2,12.50008299294799,4
45F4,2001,12.60190946897536,2,12.841622833212126,4
46E6,2001,NA,0,13.478723347059448,3
46E7,2001,13.773505418799932,2,13.08777946377929,3
46E8,2001,13.412391442120875,2,13.14138893095259,4
46E9,2001,13.003712283429984,2,12.732177729941732,4
46F0,2001,12.332716296350597,2,12.895153739685771,4
46F1,2001,13.381071626011826,2,13.002058417725026,4
46F2,2001,13.835360679301916,2,13.057377027847489,4
46F3,2001,13.337261129892855,2,13.562015274308383,4
47E6,2001,NA,0,13.256965007312216,3
47E7,2001,13.611866675171772,2,12.973880768262589,3
47E8,2001,12.76261395802289,2,13.40231486395448,4
47E9,2001,12.497617380143776,2,13.129031288492389,4
47F0,2001,13.46306422825172,2,12.984441772839226,4
47F1,2001,13.290057460738048,2,13.282804909542703,4
47F2,2001,13.170405045317072,2,13.273362083019052,4
47F3,2001,13.28851616410176,2,13.22706183204788,4
48E7,2001,12.385522927964944,1,13.675379555788547,3
48E8,2001,14.087383958381498,1,12.94043990101629,4
48E9,2001,13.28673468426496,2,13.425129123704144,4
48F0,2001,13.817375954124486,2,13.135677232664424,4
48F1,2001,13.116678738590192,2,13.320658100765632,4
48F2,2001,12.67951402793448,2,13.030792641376959,4
48F3,2001,13.721067125047117,2,12.721558724296397,4
49E8,2001,13.326888033812372,1,12.742796200706122,4
49E9,2001,13.298139202166816,2,12.563732892551203,4
49F0,2001,12.676231279550827,2,13.365396164488784,4
49F1,2001,13.495684960265516,2,12.757224617749312,4
49F2,2001,12.115019656553455,2,12.936210823010818,4
49F3,2001,12.803185048595896,2,12.921350211495087,4
50E8,2001,12.620584069699522,1,12.450879115651965,4
50E9,2001,10.965077572576652,1,12.946697985667136,4
50F0,2001,12.85038454139832,2,12.164223407645936,4
50F1,2001,13.12096879630277,2,12.803671222714227,4
50F2,2001,12.766459255247376,2,12.655081410091835,4
50F3,2001,13.082854809132396,2,12.496536584693862,4
51E8,2001,12.493866726814954,2,12.124490438458388,4
51E9,2001,13.017684129403882,1,11.993536087811156,4
51F0,2001,11.894615982153498,2,12.233825594331137,4
51F1,2001,12.102156133945696,2,12.541862924558327,4
51F2,2001,12.30148237837872,2,12.76810974865706,4
31F1,2002,11.590947250227822,3,10.858679528019092,4
31F2,2002,11.624592351707761,3,10.966915173127507,4
32F1,2002,10.944851985704611,3,10.943229509769024,4
32F2,2002,11.461342508613958,3,10.93916507489007,4
32F3,2002,9.870518947963639,2,10.828859769368373,4
33F1,2002,9.40393126605004,2,10.2321969863639,4
33F2,2002,11.316697014184273,3,10.571342635939068,4
33F3,2002,11.312962278031891,3,10.364243903000213,4
33F4,2002,9.224437276643371,3,10.765169842396926,4
34F1,2002,8.560104454506341,1,9.946560747422907,4
34F2,2002,10.10713449106038,3,10.432285613289604,4
34F3,2002,11.045322373209572,4,10.514942176187722,4
34F4,2002,10.831875770382604,3,10.04628295661901,4
35F0,2002,10.12450608205109,2,10.899320096464866,4
35F1,2002,10.15067115053012,3,10.388679900634227,4
35F2,2002,10.807018611258231,3,10.449154902701611,4
35F3,2002,9.80779616527601,4,10.868271576384874,4
35F4,2002,10.107576011347081,3,10.783946648880441,4
36F0,2002,12.823414326101753,4,11.430273763271185,4
36F1,2002,12.063090454721248,3,12.03516338142974,4
36F2,2002,11.731017803939935,3,11.646194405134793,4
36F3,2002,11.51316930972461,4,11.22086122809709,4
36F4,2002,10.982945350138545,3,11.043801684356856,4
36F5,2002,11.091691314132017,4,10.780102890577652,4
36F6,2002,10.389253301849964,1,10.961892800638843,4
36F7,2002,10.659107055934193,2,10.89658992755868,4
37E9,2002,11.561334523775415,2,12.759331791862285,4
37F0,2002,11.972163992536988,2,12.825888111628089,4
37F1,2002,13.435550245147148,3,11.949988434781007,4
37F2,2002,12.201499244835082,3,11.99875206817254,4
37F3,2002,12.361685593033872,4,11.864469906975465,4
37F4,2002,11.462770102223717,3,11.26399044139564,4
37F5,2002,10.285442808098384,2,11.402385423976373,4
37F6,2002,11.811330024390774,1,10.751066355725618,4
37F7,2002,10.789526086663418,2,11.057467747882779,4
37F8,2002,10.596250297330561,1,10.870605585491067,3
38E9,2002,12.758495497322357,3,12.666933482537814,4
38F0,2002,13.483253351488043,3,12.265582890777004,4
38F1,2002,11.563200047030708,3,12.2117284985055,4
38F2,2002,10.466754630569204,3,11.650820279745774,4
38F3,2002,12.280440971118454,4,11.215798942324824,4
38F4,2002,11.425888014311758,4,11.627702157578284,4
38F5,2002,11.243750255158982,3,11.491533417697244,4
38F6,2002,11.540043226290706,3,11.44424429663159,4
38F7,2002,11.163183613875587,3,11.219511211767893,3
38F8,2002,NA,0,11.411766097470236,4
39E8,2002,12.688475063928115,3,12.342646622349243,4
39E9,2002,12.934670990959681,3,12.587800808476938,4
39F0,2002,12.768472026217966,4,12.520386800627302,4
39F1,2002,11.461355766817604,4,11.785318991699393,4
39F2,2002,10.558140855998852,4,11.170976996195385,4
39F3,2002,10.608867531384462,4,11.16613174546189,4
39F4,2002,11.523847301811983,4,11.036146694521072,4
39F5,2002,12.714759622088126,3,11.816705079455945,4
39F6,2002,11.558713293101015,3,11.58653713646679,4
39F7,2002,11.328964322349556,3,11.599371692149102,4
39F8,2002,12.55866615632524,1,11.20302388050657,3
40E8,2002,11.541659354675616,2,11.750187997183616,4
40E9,2002,12.135760646439312,3,12.225208213066093,4
40F0,2002,12.202267093243877,4,12.308379366859775,4
40F1,2002,12.251463037550046,4,12.04785307785317,4
40F2,2002,12.146930056010271,4,11.252021490083951,4
40F3,2002,10.30209785291827,4,10.839260034134057,4
40F4,2002,9.395071610299947,3,11.65577684650616,4
40F5,2002,12.940509467751799,2,11.274628585292195,4
40F6,2002,10.762381375138773,2,11.693897199758545,4
40F7,2002,11.116923705294568,2,10.983816555175581,4
41E7,2002,11.01691156967006,3,11.046152979782992,4
41E8,2002,11.159604708696975,3,11.409967440967838,4
41E9,2002,12.222235413385196,3,11.9048162933041,4
41F0,2002,12.07782175723178,3,12.360374794321174,4
41F1,2002,12.380859395340925,3,12.415192451524094,4
41F2,2002,11.896384213868636,3,11.988530569914689,4
41F3,2002,11.206170938841549,2,11.293291210883147,4
41F4,2002,11.85665276354259,3,11.084278652775465,4
41F5,2002,12.22630173364193,2,12.173674740576722,4
41F6,2002,11.159442332886798,2,11.434802534044085,4
41F7,2002,10.6844781903272,2,11.281900498785529,4
42E7,2002,10.624284429618896,2,11.011859901502506,3
42E8,2002,10.85906342614048,3,11.343322399721401,3
42E9,2002,12.246078060848333,2,11.89798999406953,4
42F0,2002,12.636137275314695,2,12.661047982544067,4
42F1,2002,13.435100797445916,2,12.417201908704666,4
42F2,2002,12.22016188946601,2,12.381575986472798,4
42F3,2002,11.118030013203096,2,11.596859631868902,4
42F4,2002,11.509570328318432,2,11.855747809682597,4
42F5,2002,12.738094398125705,2,11.931035741452412,4
42F6,2002,12.06604883706844,3,11.475261849681468,4
42F7,2002,10.785187119892312,3,11.461114950919086,4
43E8,2002,NA,0,11.787971603461166,4
43E9,2002,11.874523861437744,2,12.559614445553143,3
43F0,2002,12.885191314650239,2,12.382195802619046,4
43F1,2002,12.43164907469703,2,13.198462461693593,4
43F2,2002,13.076788921373543,1,11.969878662620564,4
43F3,2002,11.451535370849623,2,11.733090337069136,4
43F4,2002,11.710214063858997,2,11.43112444960482,4
43F5,2002,11.922222066780847,2,12.277844179770756,4
43F6,2002,11.218323547821058,3,12.327156210396549,4
43F7,2002,11.875609228459643,3,11.188509423777251,4
44E6,2002,12.745651003458388,2,12.225236328095415,3
44E7,2002,11.631571859777878,2,12.644128848613828,4
44E8,2002,12.786727266488562,2,12.506940896169485,3
44E9,2002,12.547573961160856,2,12.570705513638265,4
44F0,2002,12.586472999026714,2,12.685989778671072,4
44F1,2002,13.396768813304675,2,12.30549474562796,4
44F2,2002,11.776168315469597,2,12.3360480603054,4
44F3,2002,11.027328349840904,2,11.631303096035754,4
44F4,2002,10.841170032470373,2,12.406988735751876,4
44F5,2002,13.444744709277263,2,11.979818495785139,4
45E6,2002,12.165246659371878,2,12.507266810117445,3
45E7,2002,12.878890465136486,2,12.258938587119234,4
45E8,2002,13.34167686756972,2,13.160789962378498,4
45E9,2002,13.035097927600038,2,12.810664207455934,4
45F0,2002,11.914425025568516,2,12.833613811130293,4
45F1,2002,12.4276885933185,2,12.621362806137132,4
45F2,2002,11.843306156702475,2,12.680058109480562,4
45F3,2002,12.456338665353423,2,12.208519477336303,4
45F4,2002,13.44566782003034,2,11.710653157609046,4
46E6,2002,NA,0,12.62046623026941,3
46E7,2002,11.897258961757458,2,13.540075908368093,3
46E8,2002,13.942444190288905,2,13.250951870756356,4
46E9,2002,13.438980975524645,2,13.391804457792766,4
46F0,2002,13.285195724575921,2,13.011824946265229,4
46F1,2002,13.330951228972864,2,13.509177188361111,4
46F2,2002,14.06003686378073,2,12.758400315076534,4
46F3,2002,12.517775582771488,2,13.018617634928521,4
47E6,2002,NA,0,12.848076015718174,2
47E7,2002,13.79889306967889,2,13.11157481996553,2
47E8,2002,14.325890678173602,2,13.839460798688425,4
47E9,2002,13.3044799887062,2,13.667838697856808,4
47F0,2002,13.362942554994888,2,13.62774143855366,4
47F1,2002,14.26378757176929,2,13.362043920760966,4
47F2,2002,13.341568291859309,2,13.263829298821928,4
47F3,2002,12.216526718720626,2,12.721350303592418,4
48E7,2002,NA,0,13.618184214473851,3
48E8,2002,14.312025946079707,2,13.53768829619022,3
48E9,2002,13.5435405827341,2,13.481357806216904,4
48F0,2002,13.657502469163223,2,13.429083059224082,4
48F1,2002,13.412713607216801,2,13.599102268873946,4
48F2,2002,12.514966041017068,2,13.04528651914618,4
48F3,2002,12.511091298721809,2,12.659086131526134,4
49E8,2002,12.743633627662959,2,13.111713560319286,4
49E9,2002,12.651422820918487,2,13.196995405638031,4
49F0,2002,13.39713549195054,2,13.253915945508446,4
49F1,2002,13.960152993546197,2,13.3319787050497,4
49F2,2002,12.915772878786797,2,12.849220111032704,4
49F3,2002,12.98907888758005,2,12.509001906426487,4
50E8,2002,12.379733554074424,1,12.971076347282764,4
50E9,2002,13.103671920204526,2,12.61132231409459,4
50F0,2002,12.746585498405878,2,13.240438793696349,4
50F1,2002,13.602292842244665,2,12.92025295979654,4
50F2,2002,11.932682521987498,2,13.024942945664861,4
50F3,2002,12.676460926209845,2,12.685694855943122,4
51E8,2002,13.369452458284002,2,12.752401944411046,4
51E9,2002,12.667547382979572,1,12.927878213237154,4
51F0,2002,12.85865492038566,1,12.889848906709142,4
51F1,2002,13.04159082524659,2,13.028194599113586,4
51F2,2002,12.905245135418141,2,12.813256778922149,4
31F1,2003,11.085269167044714,4,10.952599987055876,4
31F2,2003,12.513613106048794,3,11.012524578443097,4
32F1,2003,10.473237297709616,4,10.320400994856332,4
32F2,2003,11.393517564677115,3,10.864427489003717,4
32F3,2003,11.098074284340942,2,10.504364616320519,4
33F1,2003,9.430031979787982,5,9.55240015714855,4
33F2,2003,9.372785267915518,4,10.195194054887065,4
33F3,2003,10.411305118621943,4,10.71798524881652,4
33F4,2003,10.839850514067503,3,10.88887324105875,4
34F1,2003,8.817656506507852,2,10.18694154969648,4
34F2,2003,9.545921556461218,4,10.062102070204462,4
34F3,2003,11.561230928942118,4,10.058578085397148,4
34F4,2003,10.484882632329995,3,11.179958988723973,4
35F0,2003,11.13395635709816,2,11.223710722784375,4
35F1,2003,10.637856305438559,3,10.516726156307874,4
35F2,2003,10.49673557745236,3,10.601749144000992,4
35F3,2003,9.792203034175433,3,11.58301042465998,4
35F4,2003,12.526551477710836,2,11.085491335016616,4
36F0,2003,13.820773895017966,3,12.011654680434049,4
36F1,2003,11.618556184173123,3,12.205835081381391,4
36F2,2003,12.431015679928757,3,11.661947236540264,4
36F3,2003,11.747523714534605,4,11.65688600440375,4
36F4,2003,12.31735595902643,3,11.968862180292131,4
36F5,2003,11.452363725875673,3,11.686596545683251,4
36F6,2003,11.418402816125962,3,11.071114180725791,4
36F7,2003,10.770788917008229,2,11.215971103147517,4
37E9,2003,12.809741473056066,2,13.303429370593323,4
37F0,2003,12.484364707408844,3,13.058316053966607,4
37F1,2003,11.933694445140281,3,12.437198897131225,4
37F2,2003,12.784973470000965,2,12.156256191811318,4
37F3,2003,12.086969344484382,3,12.351348666966976,4
37F4,2003,12.149009803047415,3,11.738293136861522,4
37F5,2003,10.861617604533201,2,11.436784988925906,4
37F6,2003,11.199686475486061,2,11.568648619149327,4
37F7,2003,12.271323057572214,2,10.733018497261495,4
37F8,2003,9.974472063405829,1,10.713056744611443,4
38E9,2003,13.239524477294367,2,12.763243464788413,4
38F0,2003,13.669054402652113,3,12.959116511701914,4
38F1,2003,12.860901226941964,3,12.737881083174326,4
38F2,2003,12.173345297691853,2,12.573655489411497,4
38F3,2003,12.72388768028492,3,11.865902789844156,4
38F4,2003,11.68722963940207,3,11.974486418917419,4
38F5,2003,10.946079951294477,3,11.456336410908266,4
38F6,2003,11.72325099836593,3,11.313638807608493,4
38F7,2003,10.987126533145863,3,11.026824256983105,4
38F8,2003,8.822988470719462,1,10.402278875289516,4
39E8,2003,11.133575923099622,3,12.537303281959812,4
39E9,2003,13.440602060345848,3,12.647272005586768,4
39F0,2003,13.25167563516248,3,13.371879573508396,4
39F1,2003,13.175430187213058,3,12.824144264173672,4
39F2,2003,11.924859580418135,4,12.291070055995437,4
39F3,2003,11.516066877798321,3,12.02838115540849,4
39F4,2003,12.078968241042862,3,11.484122225603015,4
39F5,2003,11.553247401331864,2,11.721593400793191,4
39F6,2003,12.121662270507573,3,11.314112428396731,4
39F7,2003,11.289734501274808,3,10.875647637154067,4
39F8,2003,9.357782403331564,1,10.53396721169285,4
40E8,2003,10.504774603408427,4,11.696601143393174,4
40E9,2003,12.964311986790602,4,12.459680287399975,4
40F0,2003,13.202431643822564,3,13.213061090706866,4
40F1,2003,13.259140614172113,3,12.783996687122496,4
40F2,2003,12.29943786127852,3,12.208376649150702,4
40F3,2003,11.385809119888043,3,11.81829832000125,4
40F4,2003,11.179944983879805,3,11.826865176826411,4
40F5,2003,11.739663140327853,2,11.498169203235435,4
40F6,2003,10.690216812614322,2,11.50874023863633,4
40F7,2003,11.036019341631265,2,11.386728036733754,4
41E7,2003,11.60705795834423,3,11.305397887338092,4
41E8,2003,11.081458705338243,3,11.647320641902859,4
41E9,2003,12.690912842023058,3,12.564665971853318,4
41F0,2003,13.377116126702267,3,12.807397925239727,4
41F1,2003,12.458687056175838,3,12.947922643652472,4
41F2,2003,12.263697282124522,3,12.127752738725862,4
41F3,2003,12.277743557048357,2,11.815167387432652,4
41F4,2003,12.103020206046887,3,11.86622441045122,4
41F5,2003,12.569267615115749,2,11.657828729163723,4
41F6,2003,11.13761620207863,2,11.667492182237977,4
41F7,2003,12.42934463096725,2,10.873468448953373,4
42E7,2003,11.84882107676998,2,11.821708304442128,4
42E8,2003,11.786537163835717,2,12.144459060235175,4
42E9,2003,12.835777068582157,2,12.81961182145057,4
42F0,2003,12.877560158937442,2,12.839662771016982,4
42F1,2003,12.89173655161099,2,12.214605607275026,4
