stat_rec,comparison,decade_from,decade_to,value_from,value_to,abs_change,pct_change
40F5,decade3_minus_decade1,1985-1994,2005-2015,28984.7,16719.636363636364,-12265.063636363637,-42.315648036252355
40F6,decade3_minus_decade1,1985-1994,2005-2015,25138.4,9437.181818181818,-15701.218181818183,-62.45909915435423
40F7,decade3_minus_decade1,1985-1994,2005-2015,38829.6,23304.363636363636,-15525.236363636363,-39.98299329283939
40F8,decade3_minus_decade1,1985-1994,2005-2015,3433.1,18614.272727272728,15181.172727272728,442.20013187127455
41E6,decade3_minus_decade1,1985-1994,2005-2015,4388.6,8981.6,4593,104.65752176092603
41E7,decade3_minus_decade1,1985-1994,2005-2015,67036.7,24888.636363636364,-42148.06363636363,-62.873118211910246
41E8,decade3_minus_decade1,1985-1994,2005-2015,8017.2,663.1818181818182,-7354.018181818182,-91.7280120468266
41E9,decade3_minus_decade1,1985-1994,2005-2015,2290,346.3636363636364,-1943.6363636363635,-84.87495037713379
41F0,decade3_minus_decade1,1985-1994,2005-2015,6123,1245.6363636363637,-4877.363636363636,-79.65643698127774
41F1,decade3_minus_decade1,1985-1994,2005-2015,5365.4,958.1818181818182,-4407.218181818182,-82.14146534868196
41F2,decade3_minus_decade1,1985-1994,2005-2015,4574.5,1278.8181818181818,-3295.681818181818,-72.04463478373195
41F3,decade3_minus_decade1,1985-1994,2005-2015,8167.1,1839.1818181818182,-6327.918181818182,-77.48060121485206
41F4,decade3_minus_decade1,1985-1994,2005-2015,12379.6,2183.3636363636365,-10196.236363636364,-82.36321338037065
41F5,decade3_minus_decade1,1985-1994,2005-2015,39226.3,18179.272727272728,-21047.027272727275,-53.65539771206378
41F6,decade3_minus_decade1,1985-1994,2005-2015,36384.9,9487.09090909091,-26897.80909090909,-73.92574691948883
41F7,decade3_minus_decade1,1985-1994,2005-2015,41046.1,11531.727272727272,-29514.372727272726,-71.90542518600482
41F8,decade3_minus_decade1,1985-1994,2005-2015,1929.4,4151.363636363636,2221.963636363636,115.16345166184492
42E7,decade3_minus_decade1,1985-1994,2005-2015,15970.3,2064.5454545454545,-13905.754545454545,-87.07259441246906
42E8,decade3_minus_decade1,1985-1994,2005-2015,6934.5,190.8,-6743.7,-97.2485399091499
42E9,decade3_minus_decade1,1985-1994,2005-2015,3060.4,260.72727272727275,-2799.6727272727276,-91.48061453642424
42F0,decade3_minus_decade1,1985-1994,2005-2015,9410.6,3626.6363636363635,-5783.963636363636,-61.462219586037406
42F1,decade3_minus_decade1,1985-1994,2005-2015,2765.9,889.9090909090909,-1875.990909090909,-67.82569540080658
42F2,decade3_minus_decade1,1985-1994,2005-2015,3884.9,1594.4545454545455,-2290.4454545454546,-58.95764252736119
42F3,decade3_minus_decade1,1985-1994,2005-2015,9803.3,1455.1818181818182,-8348.118181818181,-85.15620435790174
42F4,decade3_minus_decade1,1985-1994,2005-2015,11510.4,1753.4545454545455,-9756.945454545454,-84.76634569211717
42F5,decade3_minus_decade1,1985-1994,2005-2015,12110,4756.181818181818,-7353.818181818182,-60.72517078297425
42F6,decade3_minus_decade1,1985-1994,2005-2015,28019,12264.09090909091,-15754.90909090909,-56.229376818976725
42F7,decade3_minus_decade1,1985-1994,2005-2015,41149.2,16677.727272727272,-24471.472727272725,-59.470105681939685
42F8,decade3_minus_decade1,1985-1994,2005-2015,7404.3,3760.4545454545455,-3643.8454545454547,-49.212558304572404
43E7,decade3_minus_decade1,1985-1994,2005-2015,2301.8,131.6,-2170.2000000000003,-94.2827352506734
43E8,decade3_minus_decade1,1985-1994,2005-2015,19754.5,518.5454545454545,-19235.954545454544,-97.37505148424178
43E9,decade3_minus_decade1,1985-1994,2005-2015,6899.7,1057.8181818181818,-5841.881818181818,-84.66863513169874
43F0,decade3_minus_decade1,1985-1994,2005-2015,6485,424.45454545454544,-6060.545454545455,-93.4548258218266
43F1,decade3_minus_decade1,1985-1994,2005-2015,2761.8,369.6363636363636,-2392.1636363636367,-86.61610675514652
43F2,decade3_minus_decade1,1985-1994,2005-2015,2570.2,691.6363636363636,-1878.5636363636363,-73.09017338587022
43F3,decade3_minus_decade1,1985-1994,2005-2015,6752.5,1912.2727272727273,-4840.227272727273,-71.68052236545388
43F4,decade3_minus_decade1,1985-1994,2005-2015,17726.9,1677.7272727272727,-16049.17272727273,-90.53569844289034
43F5,decade3_minus_decade1,1985-1994,2005-2015,21711.6,3409.5454545454545,-18302.054545454543,-84.296203621357
43F6,decade3_minus_decade1,1985-1994,2005-2015,18963.1,8978.09090909091,-9985.009090909089,-52.654940863619814
43F7,decade3_minus_decade1,1985-1994,2005-2015,52647.3,28893.81818181818,-23753.481818181823,-45.118138666525766
44E6,decade3_minus_decade1,1985-1994,2005-2015,26435.3,13901.454545454546,-12533.845454545453,-47.413290012012176
44E7,decade3_minus_decade1,1985-1994,2005-2015,48175.4,8559,-39616.4,-82.23367112675764
44E8,decade3_minus_decade1,1985-1994,2005-2015,34297,1544.4545454545453,-32752.545454545456,-95.496823204786
44E9,decade3_minus_decade1,1985-1994,2005-2015,15043.5,3591.818181818182,-11451.681818181818,-76.12378647377152
44F0,decade3_minus_decade1,1985-1994,2005-2015,22027,3538.2727272727275,-18488.727272727272,-83.9366562524505
44F1,decade3_minus_decade1,1985-1994,2005-2015,4923.6,547.5454545454545,-4376.054545454546,-88.87916454331274
44F2,decade3_minus_decade1,1985-1994,2005-2015,9616.5,766.8181818181818,-8849.681818181818,-92.02601589124752
44F3,decade3_minus_decade1,1985-1994,2005-2015,19223.3,3232.090909090909,-15991.209090909091,-83.18659694698148
44F4,decade3_minus_decade1,1985-1994,2005-2015,12586.4,3084.818181818182,-9501.581818181818,-75.49086170931973
44F5,decade3_minus_decade1,1985-1994,2005-2015,21698.7,11351.90909090909,-10346.79090909091,-47.68392073760599
44F6,decade3_minus_decade1,1985-1994,2005-2015,19917.6,13828.363636363636,-6089.2363636363625,-30.57213903098949
45E6,decade3_minus_decade1,1985-1994,2005-2015,1961.6,631.0909090909091,-1330.509090909091,-67.82774729348955
45E7,decade3_minus_decade1,1985-1994,2005-2015,8893,1654.909090909091,-7238.090909090909,-81.39087944552918
45E8,decade3_minus_decade1,1985-1994,2005-2015,30613.7,5045.909090909091,-25567.79090909091,-83.51748043879344
45E9,decade3_minus_decade1,1985-1994,2005-2015,18749.3,6852.181818181818,-11897.118181818181,-63.45366590655748
45F0,decade3_minus_decade1,1985-1994,2005-2015,71347.9,8624.727272727272,-62723.17272727272,-87.9117293252818
45F1,decade3_minus_decade1,1985-1994,2005-2015,19133.9,3667.181818181818,-15466.718181818183,-80.83411213510148
45F2,decade3_minus_decade1,1985-1994,2005-2015,7513.5,1874.6363636363635,-5638.863636363636,-75.04975891879465
45F3,decade3_minus_decade1,1985-1994,2005-2015,9232.9,3396.6363636363635,-5836.263636363636,-63.21159805005616
45F4,decade3_minus_decade1,1985-1994,2005-2015,17116.7,7966.454545454546,-9150.245454545455,-53.45799981623476
45F5,decade3_minus_decade1,1985-1994,2005-2015,7130.1,3463.5454545454545,-3666.554545454546,-51.42360619703154
45F6,decade3_minus_decade1,1985-1994,2005-2015,286,150.63636363636363,-135.36363636363637,-47.329942784488246
46E6,decade3_minus_decade1,1985-1994,2005-2015,44.3,848.9090909090909,804.6090909090909,1816.273342909912
46E7,decade3_minus_decade1,1985-1994,2005-2015,2677.1,263.3636363636364,-2413.7363636363634,-90.16235342857433
46E8,decade3_minus_decade1,1985-1994,2005-2015,7738.7,2415.909090909091,-5322.790909090909,-68.78146082792857
46E9,decade3_minus_decade1,1985-1994,2005-2015,15879.3,4534.363636363636,-11344.936363636363,-71.44481408901125
46F0,decade3_minus_decade1,1985-1994,2005-2015,32325.4,7266.363636363636,-25059.036363636365,-77.52119498486134
46F1,decade3_minus_decade1,1985-1994,2005-2015,6283,2022.6363636363635,-4260.363636363636,-67.8077930345955
46F2,decade3_minus_decade1,1985-1994,2005-2015,2492,1131.7272727272727,-1360.2727272727273,-54.58558295636948
46F3,decade3_minus_decade1,1985-1994,2005-2015,13819.6,6398.363636363636,-7421.236363636364,-53.70080439112829
46F4,decade3_minus_decade1,1985-1994,2005-2015,1151.3,472.3636363636364,-678.9363636363636,-58.97128147627583
46F5,decade3_minus_decade1,1985-1994,2005-2015,286.7,159.1818181818182,-127.5181818181818,-44.477914830199445
46F6,decade3_minus_decade1,1985-1994,2005-2015,8,2,-6,-75
47E6,decade3_minus_decade1,1985-1994,2005-2015,925,2041.090909090909,1116.090909090909,120.65847665847664
47E7,decade3_minus_decade1,1985-1994,2005-2015,2653.5,138.66666666666669,-2514.8333333333335,-94.77419760065322
47E8,decade3_minus_decade1,1985-1994,2005-2015,4218.8,954,-3264.8,-77.38693467336682
47E9,decade3_minus_decade1,1985-1994,2005-2015,11672.5,3082.5454545454545,-8589.954545454546,-73.59138612511926
47F0,decade3_minus_decade1,1985-1994,2005-2015,13649.1,3481.6363636363635,-10167.463636363636,-74.49182463579017
47F1,decade3_minus_decade1,1985-1994,2005-2015,4298.1,1552.6363636363635,-2745.463636363637,-63.876215917815706
47F2,decade3_minus_decade1,1985-1994,2005-2015,5363.7,1978.7272727272727,-3384.972727272727,-63.10891226714259
47F3,decade3_minus_decade1,1985-1994,2005-2015,12673.9,5963.454545454545,-6710.445454545455,-52.94696545298175
47F4,decade3_minus_decade1,1985-1994,2005-2015,158.2,127.72727272727273,-30.472727272727255,-19.262153775428104
47F5,decade3_minus_decade1,1985-1994,2005-2015,131.4,58.25,-73.15,-55.66971080669711
48E6,decade3_minus_decade1,1985-1994,2005-2015,1798.5,1347.7272727272727,-450.77272727272725,-25.063815806101044
48E7,decade3_minus_decade1,1985-1994,2005-2015,2043.9,350.81818181818187,-1693.081818181818,-82.83584413042801
48E8,decade3_minus_decade1,1985-1994,2005-2015,11322.3,1107.7272727272725,-10214.572727272727,-90.21641121744457
48E9,decade3_minus_decade1,1985-1994,2005-2015,5807.7,1830.8181818181818,-3976.881818181818,-68.47602007992523
48F0,decade3_minus_decade1,1985-1994,2005-2015,6371.5,3052.7272727272725,-3318.7727272727275,-52.08777724668803
48F1,decade3_minus_decade1,1985-1994,2005-2015,2120.3,1053.8181818181818,-1066.4818181818184,-50.298628410216395
48F2,decade3_minus_decade1,1985-1994,2005-2015,2737.3,777.1818181818182,-1960.118181818182,-71.60772227443765
48F3,decade3_minus_decade1,1985-1994,2005-2015,11009.8,4980.727272727273,-6029.072727272726,-54.76096502454837
48F4,decade3_minus_decade1,1985-1994,2005-2015,171.3,731.4,560.0999999999999,326.970227670753
48F5,decade3_minus_decade1,1985-1994,2005-2015,93.1,60,-33.099999999999994,-35.5531686358754
49E6,decade3_minus_decade1,1985-1994,2005-2015,4413.3,2437.909090909091,-1975.3909090909092,-44.75995080984544
49E7,decade3_minus_decade1,1985-1994,2005-2015,2184.3,1664.6363636363635,-519.6636363636367,-23.790854569593765
49E8,decade3_minus_decade1,1985-1994,2005-2015,241.8,1482.909090909091,1241.109090909091,513.2791939243552
49E9,decade3_minus_decade1,1985-1994,2005-2015,10127.8,2464,-7663.799999999999,-75.67092557120006
49F0,decade3_minus_decade1,1985-1994,2005-2015,24327.9,5405.545454545454,-18922.354545454546,-77.78046829136319
49F1,decade3_minus_decade1,1985-1994,2005-2015,11765.2,2777.5454545454545,-8987.654545454547,-76.39185517844615
49F2,decade3_minus_decade1,1985-1994,2005-2015,2985.6,1132.7272727272727,-1852.8727272727272,-62.06031374841664
49F3,decade3_minus_decade1,1985-1994,2005-2015,10293.3,5489.272727272727,-4804.027272727272,-46.671400549165696
49F4,decade3_minus_decade1,1985-1994,2005-2015,110.5,512.9090909090909,402.4090909090909,364.17112299465236
49F5,decade3_minus_decade1,1985-1994,2005-2015,33.5,62,28.5,85.07462686567165
50E6,decade3_minus_decade1,1985-1994,2005-2015,1294.4,640.3636363636364,-654.0363636363637,-50.5281492302506
50E7,decade3_minus_decade1,1985-1994,2005-2015,8072.7,3677.6363636363635,-4395.063636363637,-54.44353978673352
50E8,decade3_minus_decade1,1985-1994,2005-2015,3043.6,3357.3636363636365,313.7636363636366,10.308964264806038
50E9,decade3_minus_decade1,1985-1994,2005-2015,19884.8,4242.363636363636,-15642.436363636363,-78.66529391110981
50F0,decade3_minus_decade1,1985-1994,2005-2015,12278.4,2150.6363636363635,-10127.763636363636,-82.48439239936503
50F1,decade3_minus_decade1,1985-1994,2005-2015,7587.4,1634.8181818181818,-5952.581818181818,-78.45351264177212
50F2,decade3_minus_decade1,1985-1994,2005-2015,4088.5,3142.6363636363635,-945.8636363636365,-23.134734899440783
50F3,decade3_minus_decade1,1985-1994,2005-2015,5326.3,2562.4545454545455,-2763.8454545454547,-51.890532913006304
50F4,decade3_minus_decade1,1985-1994,2005-2015,3835.3,2479.714285714286,-1355.5857142857144,-35.3449720826458
50F5,decade3_minus_decade1,1985-1994,2005-2015,114,99.5,-14.5,-12.719298245614034
51E6,decade3_minus_decade1,1985-1994,2005-2015,27.833333333333336,9.363636363636363,-18.469696969696972,-66.3581927054981
51E7,decade3_minus_decade1,1985-1994,2005-2015,760.9,282.54545454545456,-478.3545454545454,-62.866939867859834
51E8,decade3_minus_decade1,1985-1994,2005-2015,8452,4819.090909090909,-3632.909090909091,-42.98283354128125
51E9,decade3_minus_decade1,1985-1994,2005-2015,13545.5,2713.4545454545455,-10832.045454545454,-79.96785245687094
51F0,decade3_minus_decade1,1985-1994,2005-2015,8983.2,1385.7272727272727,-7597.472727272728,-84.57423554271003
51F1,decade3_minus_decade1,1985-1994,2005-2015,6903,2593.090909090909,-4309.909090909091,-62.43530480818617
51F2,decade3_minus_decade1,1985-1994,2005-2015,10510.2,4706.181818181818,-5804.018181818183,-55.222718709617155
51F3,decade3_minus_decade1,1985-1994,2005-2015,880.7,68.36363636363636,-812.3363636363637,-92.23757961125963
51F4,decade3_minus_decade1,1985-1994,2005-2015,53.9,14,-39.9,-74.02597402597402
52E6,decade3_minus_decade1,1985-1994,2005-2015,57.75,15,-42.75,-74.02597402597402
52E7,decade3_minus_decade1,1985-1994,2005-2015,90.5,28.75,-61.75,-68.23204419889503
52E8,decade3_minus_decade1,1985-1994,2005-2015,1192.6,316.1818181818182,-876.4181818181817,-73.48802463677525
52E9,decade3_minus_decade1,1985-1994,2005-2015,8485.8,2255.181818181818,-6230.618181818181,-73.42405173134155
52F0,decade3_minus_decade1,1985-1994,2005-2015,10667.8,2970.909090909091,-7696.890909090908,-72.1506862623119
52F1,decade3_minus_decade1,1985-1994,2005-2015,11101.1,2418.6363636363635,-8682.463636363636,-78.21264231800124
52F2,decade3_minus_decade1,1985-1994,2005-2015,950.1,327.625,-622.475,-65.51678770655721
52F3,decade3_minus_decade1,1985-1994,2005-2015,212.3,25.6,-186.70000000000002,-87.9415920866698
52F4,decade3_minus_decade1,1985-1994,2005-2015,125.4,17,-108.4,-86.44338118022328
