stat_rec,random_intercept,n_hauls,unpooled_intercept,model_id,shrinkage_ratio
45E9,-0.0476075426238215,68,-0.04486353334155138,car_adjacency,1.0611634679190256
46E8,-0.0963238182648281,68,-0.11872249020956763,car_adjacency,0.8113358984872905
44F2,-0.03115313772155975,68,-0.033846125457913774,car_adjacency,0.9204343865089479
39F0,0.03587756289185352,68,0.04281236193128704,car_adjacency,0.8380187701261675
41E9,0.18500747724903904,68,0.2268680570167996,car_adjacency,0.8154849108411028
37F2,-0.13793614283264483,68,-0.1480826375846253,car_adjacency,0.9314808615143553
39F3,-0.0017349602351067073,68,0.009223850718236181,car_adjacency,-0.18809500371429178
45F3,-0.05649612526490179,69,-0.06142418067593733,car_adjacency,0.919770107524347
45E8,-0.10708528055403095,69,-0.12093973156704758,car_adjacency,0.8854433457599012
46F0,-0.02822311529644695,69,-0.012232586041609265,car_adjacency,2.307207584761369
40F0,0.10816241356368853,69,0.12963251849213228,car_adjacency,0.8343771672557081
42F7,0.06374114615659404,69,0.09154195657042011,car_adjacency,0.6963052631233652
41F7,-0.10345227969236201,69,-0.13625935399602365,car_adjacency,0.759230663132169
38F1,-0.11161034034747906,69,-0.14033560602806538,car_adjacency,0.7953102103336367
43E8,0.12044839103891944,69,0.15368972218965335,car_adjacency,0.7837114240488114
46F2,-0.18665999188614688,70,-0.2283164379217084,car_adjacency,0.8175495097297995
37F1,-0.07529360059349854,70,-0.0842391468967707,car_adjacency,0.8938077291519309
40F6,-0.15179361091268068,70,-0.1576914039897166,car_adjacency,0.962599146638199
38F0,0.024994937813488074,70,0.04230651518374772,car_adjacency,0.5908058771782275
37F0,0.017821393463536072,71,0.028021419205561462,car_adjacency,0.6359918222842555
41E8,0.09023546406792221,72,0.08682017504281841,car_adjacency,1.0393375044846365
40F2,0.0442995361664352,72,0.03951137628713656,car_adjacency,1.1211843354810571
33F2,0.038560629811568645,72,0.028033576743527494,car_adjacency,1.37551587385194
37F8,-0.2082388824639466,72,-0.24346382093117416,car_adjacency,0.8553175649157931
38F3,-0.10959569838275343,72,-0.10388072608396699,car_adjacency,1.0550147511884642
36F1,0.031721153137336276,74,0.05681690522423894,car_adjacency,0.558304839240057
40F7,-0.18802972466730009,74,-0.2163732494204307,car_adjacency,0.8690063359077403
40F1,0.06198118227852991,74,0.06858053874822806,car_adjacency,0.9037721693332621
35F3,-0.10528467564972321,75,-0.10912601819496189,car_adjacency,0.9647990221875793
42F4,0.0514928530084539,75,0.05021760918400303,car_adjacency,1.025394355589057
32F1,0.13735880017441934,76,0.18179402044571227,car_adjacency,0.755573807310333
36F2,-0.12183719044133111,76,-0.1375675703759188,car_adjacency,0.8856534291359318
42F5,0.037469553102055755,76,0.03850778559026502,car_adjacency,0.9730383746482754
42F6,0.06748785494327382,77,0.09113733041181685,car_adjacency,0.7405072612761473
40F3,0.10134633652916583,77,0.11469022749131633,car_adjacency,0.8836527640233269
39F1,-0.07782506412080574,77,-0.10974399104535047,car_adjacency,0.7091510284936275
39F2,-0.00923496126370643,78,-8.360042394963535e-4,car_adjacency,11.046548363522636
33F4,-0.04990312206034073,78,-0.06428116487527145,car_adjacency,0.7763257270954984
36F7,-0.24709368477293447,78,-0.2989036271324527,car_adjacency,0.826666732496492
39F5,-0.14886025222466895,78,-0.15441037727235765,car_adjacency,0.9640560100575424
38F4,-0.188961582348955,78,-0.20374519765477264,car_adjacency,0.9274406686587671
41F4,0.11796809107067675,79,0.13985212320208013,car_adjacency,0.8435202009784155
40F4,0.19682228046270014,79,0.2710750480741108,car_adjacency,0.7260804041576329
33F3,-0.0317327010833253,82,-0.04316833104598705,car_adjacency,0.7350921454322749
39F4,-0.09284160307550202,82,-0.10540424310057249,car_adjacency,0.8808146649932896
34F3,-0.02807752804282897,84,-0.02532624995638814,car_adjacency,1.1086334570328626
35F4,-0.12879106500446247,87,-0.1338695913363072,car_adjacency,0.9620636301257808
39F6,-0.2589151002923872,87,-0.2804195878394517,car_adjacency,0.9233131761131592
