record_type,perm_id,converged,phase_scheme,phase_col,phases,n_boot,n_failed,n_ok,seed,runtime_sec,n_cores,FP_between,slope_1985_1991,slope_1992_2001,slope_2002_2007,slope_2008_2015
permutation,42,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009554755856853513,0.009554755856853513,0.03139185451130032,0.030608726144837523,0.03698596377236685
permutation,43,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00891511914711867,-0.00891511914711867,-0.006139828426672329,-0.015352939689490972,0.002540938356467619
permutation,44,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00954179565588051,-0.00954179565588051,-0.028125893770096423,-0.01986228789680199,-0.023007892558232802
permutation,45,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011784533780737077,-0.011784533780737077,-0.006053173489321817,0.011647503627952015,0.0057988674191291455
permutation,46,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0019047628566302179,-0.0019047628566302179,-0.01491153106820238,-0.006626310408307794,0.010532119241973852
permutation,47,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018391804790865895,-0.018391804790865895,-0.008838600299763298,0.009407382364807319,-0.009914938865724985
permutation,48,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01759256617800914,0.01759256617800914,0.0024170451476103125,0.016824640374473454,0.028519653748398505
permutation,49,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01206808111173044,0.01206808111173044,7.777970055608888e-4,-0.00989642798744725,-0.0144938610225909
permutation,50,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01853796545684746,0.01853796545684746,-0.010826937459291197,0.006039883730097697,4.5340673707003343e-4
permutation,51,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008279815628799635,-0.008279815628799635,-0.003467748906203442,0.0025058483198883014,0.00452253576054339
permutation,52,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011498889137959312,0.011498889137959312,0.011813730498620851,0.05393008051845956,0.028608747043239787
permutation,53,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02133081550434112,-0.02133081550434112,-0.010383182332916371,-0.039665798393216024,-0.026913592223719036
permutation,54,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037634245543100068,0.0037634245543100068,0.005125378670520315,0.023799917966618758,0.030477605288639163
permutation,55,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012359660026768162,0.012359660026768162,0.018804540995575846,-0.013213397834945056,-0.005170792411714621
permutation,56,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013990115775311267,0.013990115775311267,0.015843830645519356,-0.009262714933646221,-0.011330032953317228
permutation,57,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007863664912101914,-0.007863664912101914,0.0075581687082657105,0.02937684838777025,0.0391270145866151
permutation,58,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011181266161715279,-0.011181266161715279,0.005122965173339995,0.018285767349535617,0.004881003677756783
permutation,59,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012533512520927163,0.012533512520927163,0.0025401247089277823,0.04456248790045318,0.02978909283843899
permutation,60,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06500733997483e-5,9.06500733997483e-5,-0.012171533837386244,0.03365217556643393,0.021362240953811073
permutation,61,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6746118752890075e-4,2.6746118752890075e-4,0.0017767971995789951,-0.03204192002882757,-0.012516555770759896
permutation,62,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0064217987060637485,0.0064217987060637485,-0.0029571690208789556,0.021237530318058875,3.0599120859396874e-4
permutation,63,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013607724388574523,-0.013607724388574523,-0.012185822055289263,-0.029255144284211727,-0.03129907472408824
permutation,64,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010783188591460333,-0.010783188591460333,0.005312704038849944,0.02005530561998698,0.014078070780137527
permutation,65,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004172753512275271,0.004172753512275271,0.021056010380162637,0.026761959754060025,0.019104813330987704
permutation,66,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010870539813901875,0.010870539813901875,0.027763808899159297,0.04455852233560716,0.05854950226570091
permutation,67,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02408458078216108,-0.02408458078216108,-0.007129213433386503,-0.020635046250451133,-0.029173844881397567
permutation,68,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0032978918729194887,-0.0032978918729194887,-3.1661454548591317e-4,-0.020541160240158653,-0.013342834346849963
permutation,69,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006802026061409153,0.006802026061409153,0.005721438632485216,-0.027208801587207447,-0.025343182138169912
permutation,70,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020893748171223296,-0.020893748171223296,-0.03088923823980291,-0.036589532758140794,-0.018764006556977478
permutation,71,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015513544888203753,-0.015513544888203753,-0.03314674975657788,-0.022786493242333075,-0.020385742074937378
permutation,72,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014766446808623296,0.014766446808623296,0.026422161282721755,0.02473888389139767,0.027079531162962814
permutation,73,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0039946223635861115,-0.0039946223635861115,-0.007012406051915233,-0.005748988551471323,-0.00683348585711646
permutation,74,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011046260386000586,-0.011046260386000586,-0.008722762045761804,-0.009087284090788015,-0.00465807715183344
permutation,75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011255878072967579,-0.011255878072967579,-0.013046594741112557,-0.027711544081425774,-0.03287041957221842
permutation,76,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0019745629263141144,-0.0019745629263141144,-0.0019264262369457046,0.01073204023755188,-0.00524220028907364
permutation,77,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007262337219577962,0.007262337219577962,0.012083330623892956,0.0031695255915198377,0.017052738563205522
permutation,78,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010378591908735347,0.010378591908735347,0.0037852350112000796,-0.013090517581229102,3.3924768745751364e-4
permutation,79,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013651670516381728,0.013651670516381728,0.029563790790734137,0.027025873519379,0.03023936672748062
permutation,80,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004586506710550331,-0.004586506710550331,-0.014527405214612004,0.008800920779760841,-0.008494977202752444
permutation,81,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011310085051052474,0.011310085051052474,0.012627673601243183,-0.0027941659313983017,0.008743785881314213
permutation,82,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03152273634684237,0.03152273634684237,0.005969279154770701,-0.014369449564960987,-0.012527246022078026
permutation,83,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008734966661966784,0.008734966661966784,0.02559433204298423,-0.007795192037164583,0.02578306886831411
permutation,84,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0077101055392434685,-0.0077101055392434685,0.011175941175287422,-0.007103556895112424,0.0036304839166566493
permutation,85,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008738591266558592,0.008738591266558592,-0.0019540235079740457,-0.014235611639895191,-0.010227955682296817
permutation,86,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0021704249997905305,-0.0021704249997905305,-0.002024230032273291,-0.009774936722180567,-0.008409077978284617
permutation,87,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013387677255073166,-0.013387677255073166,-0.01847194413163661,-0.01272179625825893,-0.024496036169464067
permutation,88,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02081247408738749,0.02081247408738749,0.012801444346642534,0.0019176842539764885,0.004375228325054197
permutation,89,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02489812480602508,0.02489812480602508,0.023673100378238637,0.015225691531209944,0.025956812813059373
permutation,90,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009058889663678214,0.009058889663678214,0.0012059486709551648,0.0011068846512595869,6.015948758914605e-4
permutation,91,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020014183316095287,0.020014183316095287,0.01097969777402258,0.03662630515111047,0.02807105276236855
permutation,92,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020301333266537415,-0.020301333266537415,-0.016154596459904413,-0.04157442985920452,-0.0312068627730014
permutation,93,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012703529776262412,-0.012703529776262412,-0.0073470594089221335,-0.015316525028195156,-0.019143340382530585
permutation,94,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012770907056128511,-0.012770907056128511,0.0018860863350448585,0.013897509366815568,-0.016164200553049173
permutation,95,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011656323179433847,-0.0011656323179433847,-0.001759951631440032,-0.001960087866337945,0.0029538942536509235
permutation,96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006127088829303182,-0.006127088829303182,-0.012244045023612576,0.0021604141745933175,0.0012949482981316814
permutation,97,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009400136473801723,0.009400136473801723,0.03178855242732123,0.02088153114019578,0.03447191106146233
permutation,98,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015925712239649243,0.015925712239649243,0.0064599532458197995,-0.01943802010289306,-0.016028654818693793
permutation,99,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006873904068708905,-0.006873904068708905,0.016466698315798736,0.016259462059640725,0.01372130586671671
