stat_rec,random_intercept,n_hauls,unpooled_intercept,model_id,shrinkage_ratio
44E9,-0.15107050293973842,66,-0.15905525574202808,wb_primary,0.9497988748310201
44F5,0.031004933012394806,66,0.04169937350362478,wb_primary,0.7435347442258253
45F2,0.007752502318066851,66,0.013259742276714675,wb_primary,0.5846646304491873
47F1,-0.21455385003032956,66,-0.2344911771747106,wb_primary,0.9149762162286964
38F2,0.06801070173197166,67,0.07928500468512209,wb_primary,0.8578003116992176
40E9,0.00943841029783661,67,0.011657604577587348,wb_primary,0.8096354817166032
41E7,-0.028180936881897715,67,-0.022183014297105282,wb_primary,1.270383569358972
41F0,-0.045142824145457776,67,-0.04660136894678459,wb_primary,0.9687016747728512
42F2,0.09321397305252785,67,0.10301119126891406,wb_primary,0.9048917103500895
43F2,0.043738879227347184,67,0.04676285392160278,wb_primary,0.935333829296962
43F3,0.19173366815848022,67,0.21490591750722335,wb_primary,0.89217491254998
43F4,0.1373651505730599,67,0.1609283694370522,wb_primary,0.8535794593183327
45F1,-0.03309925331618038,67,-0.028303730016673776,wb_primary,1.169430788686917
46E9,-0.07818173210694718,67,-0.07870988335868262,wb_primary,0.9932898991943788
48F0,-0.2975735220404082,67,-0.323587624990131,wb_primary,0.9196072379142552
37F2,-0.15671331455595774,68,-0.16504599439075615,wb_primary,0.9495129835440278
39F0,-0.10249746921003819,68,-0.10613476407081199,wb_primary,0.965729467694986
39F3,0.16689362524543136,68,0.18803372247275776,wb_primary,0.8875728409280991
41E9,0.2586157572057689,68,0.28253544533633446,wb_primary,0.9153391600048936
44F2,0.04175470515962513,68,0.052070858277335604,wb_primary,0.8018824068010285
45E9,-0.13636700035691143,68,-0.14257731911933283,wb_primary,0.9564424496071248
46E8,-0.2939434609727373,68,-0.319513198298055,wb_primary,0.9199728290990183
46F1,-0.08021081920298495,68,-0.08485218423108339,wb_primary,0.9453005827704056
38F1,-0.06429174454100578,69,-0.06176070809684501,wb_primary,1.0409813378465793
40F0,0.048386255201601294,69,0.05587250232970123,wb_primary,0.8660119590863514
41F7,0.02411740789955334,69,0.035961063956178346,wb_primary,0.6706533468793492
42F7,0.28691775894639165,69,0.3259709763441626,wb_primary,0.8801941883422827
43E8,0.09771737094371401,69,0.11756056131148472,wb_primary,0.8312087817002266
45E8,-0.26277215960409295,69,-0.27863082747805773,wb_primary,0.9430835847651723
45F3,-0.09163162145556078,69,-0.09538720416964179,wb_primary,0.9606280239915421
46F0,-0.07550332716602211,69,-0.0712537011207396,wb_primary,1.059640776246577
37F1,-0.09920693394167861,70,-0.09714364536249294,wb_primary,1.0212395630356106
38F0,-0.10443574696118102,70,-0.10720184903077172,wb_primary,0.9741972541089594
40F6,0.001926834556849524,70,0.009069356521875656,wb_primary,0.21245548702401554
46F2,-0.2517687510408616,70,-0.2749273842147156,wb_primary,0.9157645454635129
37F0,-0.014553749813951331,71,-0.004413288493901633,wb_primary,3.297710955008263
33F2,0.27273858077795526,72,0.30457908588754934,wb_primary,0.8954606321152675
37F8,-0.034408349707548566,72,-0.02965632211515474,wb_primary,1.1602365786944795
38F3,-0.07826614048870856,72,-0.08225399013644882,wb_primary,0.9515178577826445
40F2,-0.0011178013828117414,72,8.217899097185754e-4,wb_primary,-1.3602033434488578
41E8,0.1370523295162029,72,0.15468336104205327,wb_primary,0.886018564588488
36F1,0.09088388449817825,74,0.10567449652401148,wb_primary,0.860036124965379
40F1,0.04027549506787582,74,0.046700381775388676,wb_primary,0.8624232508758889
40F7,0.024810303275392288,74,0.03695446249169084,wb_primary,0.6713750276024404
35F3,0.09896130437560456,75,0.11201108259245704,wb_primary,0.8834956513693113
42F4,0.12535676474286303,75,0.14240298960668896,wb_primary,0.8802958778400167
32F1,0.3033937013540331,76,0.3392757046124624,wb_primary,0.8942393965420673
36F2,-0.07095803560819156,76,-0.06908717725914962,wb_primary,1.0270796756107758
42F5,0.08798563653789927,76,0.10275105986638547,wb_primary,0.8562990654530792
39F1,-0.07448325603574667,77,-0.07381785227091578,wb_primary,1.0090141306521465
40F3,0.2563569020062096,77,0.28429039143654794,wb_primary,0.9017431110169161
42F6,0.2056677542541141,77,0.23318930603650054,wb_primary,0.8819776418989018
33F4,0.11344383139381625,78,0.12923927686716966,wb_primary,0.8777813846050242
36F7,-0.06721243437281126,78,-0.0682909338904058,wb_primary,0.9842072811696303
38F4,-0.18577338487768144,78,-0.19423596099691892,wb_primary,0.9564314657501979
39F2,0.18724902826926587,78,0.20862848390447838,wb_primary,0.8975237933234409
39F5,-0.09022963705130108,78,-0.08972732087991256,wb_primary,1.0055982521985785
40F4,0.424206296433005,79,0.4687244326948563,wb_primary,0.9050227955775606
41F4,0.15931443494284633,79,0.17984315719667493,wb_primary,0.8858520803692377
33F3,0.0850784944372696,82,0.09794573374992781,wb_primary,0.8686288945926888
39F4,-0.03365082913908791,82,-0.02837582389014154,wb_primary,1.1858978709964096
34F3,0.040364891354681603,84,0.04710723170244372,wb_primary,0.8568724991026727
35F4,-0.0418695350834633,87,-0.037524476839397275,wb_primary,1.1157926401655813
39F6,-0.20218401311252135,87,-0.20728657703359052,wb_primary,0.9753840118637189
34F4,0.10118693338430439,89,0.1159536979901421,wb_primary,0.8726494724895008
37F4,-0.20506604426719277,90,-0.21234026143242696,wb_primary,0.9657426381781626
36F6,-0.005500712612561551,91,-3.2406160656482983e-4,wb_primary,16.974280510644544
38F5,-0.11002511634017789,91,-0.11293463589517672,wb_primary,0.9742371369780713
36F3,-0.19253027830447422,92,-0.2019523778933063,wb_primary,0.953344943559863
